t,omega,F,S,C,tau_R,IC,kappa
6.53,0.13926845237914115,0.8607315476208588,3.780628245824096,0.9995073515691697,0.54,1.0,-61.34086684526145
6.54,0.0874089216651928,0.9125910783348072,3.7815757948771016,0.9993983458491876,0.47000000000000003,1.0,-61.34086684516146
6.55,0.05480573256984161,0.9451942674301584,3.779940881780448,0.9828300149551645,0.49,1.0,-61.340866845061456
6.5600000000000005,0.00792317143031688,0.9920768285696832,3.7800983407891646,0.9990009647226262,0.51,1.0,-61.340866844961454
6.57,0.07860741140588652,0.9213925885941134,3.788608897856429,0.999229328294659,0.45,1.0,-61.34086684486146
6.58,0.1857264007177812,0.8142735992822188,3.7888081717110342,0.9990280741395532,0.49,1.0,-61.34086684476146
6.59,0.5476095653287835,0.45239043467121653,3.7899626484786992,0.9987437314176452,0.45,0.0,-61.52507365220098
6.6000000000000005,0.13678692469722104,0.8632130753027789,3.790457345723497,0.9985653135355533,0.47000000000000003,1.0,-61.525073652100986
6.61,0.6312896911365936,0.3687103088634064,3.787379643745516,0.9993025860644567,0.43,0.0,-61.70928045954051
6.62,1.5216104651156652,0.0,3.789849948808958,0.9996717537346277,0.38,0.0,-61.89348726698003
6.63,1.2282784466612537,0.0,3.7817107613689647,0.9996661668546624,0.4,0.0,-62.077694074419554
6.640000000000001,1.1863757841391132,0.0,3.7798144024822706,0.9987507881833471,0.38,0.0,-62.26190088185908
6.65,0.8438114299405315,0.1561885700594685,3.776970685323562,0.9990233462384841,0.55,0.0,-62.4461076892986
6.66,0.33455903334776355,0.6654409666522365,3.7767708794067723,0.9118870282172156,0.54,1.0,-62.4461076891986
6.67,0.4738670698965002,0.5261329301034998,3.765783350871213,0.9951745179609317,0.53,1.0,-62.4461076890986
6.68,0.5386883407332554,0.46131165926674456,3.7665159180060006,0.9980661225077948,0.5,0.0,-62.630314496538126
6.69,1.3423013741136416,0.0,3.7537658335719235,0.9987203273223304,0.51,0.0,-62.81452130397765
6.7,1.1501336314790613,0.0,3.751553589914387,0.9955187533619283,0.48,0.0,-62.99872811141717
6.71,0.9636922506326784,0.03630774936732162,3.7448477130002056,0.9982031829103738,0.42,0.0,-63.182934918856695
6.72,1.075486040662372,0.0,3.739647803161808,0.9965074710126842,0.38,0.0,-63.36714172629622
6.73,1.1680526852713102,0.0,3.741128928603871,0.991864022357422,0.38,0.0,-63.55134853373574
6.74,0.7682346509483509,0.23176534905164914,3.738344705350376,0.9993903140090045,0.39,0.0,-63.735555341175264
6.75,0.30897296356021886,0.6910270364397811,3.7374019559969245,0.9993567223778002,0.39,1.0,-63.73555534107526
6.76,0.09686641889964001,0.90313358110036,3.737793221910258,0.9920256557247273,0.38,1.0,-63.73555534097526
6.7700000000000005,0.03416006946762239,0.9658399305323776,3.7371858615561115,0.9972846897172885,0.4,1.0,-63.735555340875266
6.78,0.21297024163907174,0.7870297583609283,3.7372311228554773,0.9839206288082485,0.39,1.0,-63.735555340775264
6.79,0.34732476788094657,0.6526752321190534,3.737795265739646,0.9486820662449699,0.38,1.0,-63.73555534067527
6.8,0.3115003130945153,0.6884996869054847,3.738037064331275,0.9991708737386795,0.39,1.0,-63.73555534057527
6.8100000000000005,0.3728435546313345,0.6271564453686655,3.7407791398082035,0.9992922173598442,0.46,1.0,-63.735555340475265
6.82,0.3091731513777682,0.6908268486222318,3.739382026811938,0.9986612835158408,0.42,1.0,-63.73555534037527
6.83,0.4776915322946651,0.5223084677053349,3.7381127589238705,0.997577195175708,0.41000000000000003,1.0,-63.73555534027527
6.84,0.6029915841028336,0.3970084158971664,3.7382665981090013,0.9929788619244305,0.4,0.0,-63.91976214771479
6.8500000000000005,1.0037546093548069,0.0,3.73686641246521,0.998253131172051,0.39,0.0,-64.10396895515431
6.86,1.210681584157997,0.0,3.7365342360883362,0.9959174995006409,0.38,0.0,-64.28817576259384
6.87,1.2399190248526228,0.0,3.736926861246506,0.9950626263910186,0.38,0.0,-64.47238257003336
6.88,1.0081109644692072,0.0,3.7366835303297385,0.9934937630880045,0.55,0.0,-64.65658937747288
6.890000000000001,1.0711007966139803,0.0,3.737207131917139,0.9977419953408372,0.56,0.0,-64.8407961849124
6.9,0.9334857013827236,0.06651429861727642,3.7406341992233894,0.9929094266702987,0.55,0.0,-65.02500299235193
6.91,0.12578057596278036,0.8742194240372196,3.7398058169469452,0.9961917311862355,0.53,1.0,-65.02500299225193
6.92,0.32453851778858905,0.6754614822114109,3.743945806699441,0.925811896268983,0.52,1.0,-65.02500299215193
6.93,0.4546586277218933,0.5453413722781066,3.758890084574679,0.9986864013426142,0.52,1.0,-65.02500299205194
6.94,0.23271188659178776,0.7672881134082122,3.761163286678198,0.9990919500848909,0.49,1.0,-65.02500299195194
6.95,0.31927161388168085,0.6807283861183191,3.7615261939249196,0.9989653659738164,0.49,1.0,-65.02500299185193
6.96,0.6996960466910545,0.30030395330894555,3.749113465735109,0.9987370533192433,0.47000000000000003,0.0,-65.20920979929146
6.97,0.8211553044852447,0.17884469551475535,3.7416583676209654,0.998350841583914,0.47000000000000003,0.0,-65.39341660673098
6.98,0.409513537166105,0.590486462833895,3.744133450165193,0.993728850268955,0.45,1.0,-65.39341660663098
6.99,0.869059043897144,0.13094095610285605,3.7383332955895874,0.9980675812661187,0.41000000000000003,0.0,-65.5776234140705
7.0,0.518943802695065,0.481056197304935,3.7376963937345247,0.9972177819375465,0.4,0.0,-65.76183022151002
7.01,0.8948830478074729,0.10511695219252715,3.7375540941080563,0.9922919258951063,0.39,0.0,-65.94603702894955
7.0200000000000005,0.6018466914047456,0.39815330859525444,3.7374499425322023,0.9822599389788633,0.38,0.0,-66.13024383638907
7.03,0.334310168422996,0.665689831577004,3.7360421189656123,0.9968935903781462,0.38,1.0,-66.13024383628907
7.04,0.5708208413202843,0.4291791586797157,3.73921969057611,0.9984458567146203,0.38,0.0,-66.31445064372859
7.05,0.5172616643967618,0.4827383356032382,3.7378947797234194,0.9947483909725139,0.38,0.0,-66.49865745116811
7.0600000000000005,0.4663390439324528,0.5336609560675472,3.738156018072584,0.9985478196958251,0.49,1.0,-66.49865745106813
7.07,0.3807602879367136,0.6192397120632864,3.7383896662717992,0.9970230745707607,0.51,1.0,-66.49865745096812
7.08,0.24994040882687021,0.7500595911731298,3.7336267338554583,0.9959651768070469,0.53,1.0,-66.49865745086812
7.09,0.33541992557996625,0.6645800744200338,3.733534424220678,0.9959138716870755,0.52,1.0,-66.49865745076812
7.1000000000000005,0.05550437476659962,0.9444956252334004,3.7317397499095364,0.9959880103073775,0.51,1.0,-66.49865745066812
7.11,0.1355742604520413,0.8644257395479586,3.7315321705939684,0.9605091606283196,0.5,1.0,-66.49865745056813
7.12,0.10753139057584263,0.8924686094241574,3.7315470223446106,0.999073620710266,0.49,1.0,-66.49865745046813
7.13,0.27858782687020106,0.7214121731297989,3.7315928019708986,0.9995096068447695,0.42,1.0,-66.49865745036813
7.140000000000001,0.007860688042072775,0.9921393119579273,3.732481383572762,0.9993817516477788,0.47000000000000003,1.0,-66.49865745026813
7.15,0.5369894613093235,0.46301053869067654,3.7378819850860343,0.9900509943548234,0.43,0.0,-66.68286425770765
7.16,0.38945530217292423,0.6105446978270758,3.7466533316365225,0.9992200616408766,0.39,1.0,-66.68286425760765
7.17,0.9791971242872183,0.02080287571278172,3.7628281946516244,0.9995679959451436,0.44,0.0,-66.86707106504717
7.18,1.1871985602308353,0.0,3.7762261176476266,0.9994813751237673,0.38,0.0,-67.0512778724867
7.19,1.2930786777189196,0.0,3.778513217382811,0.9994922737553943,0.38,0.0,-67.23548467992622
7.2,1.0411087202363716,0.0,3.782921367126692,0.9993934134903304,0.54,0.0,-67.41969148736574
7.21,0.36380380243054566,0.6361961975694543,3.7713099820454623,0.9972531449186494,0.53,1.0,-67.41969148726575
7.22,0.2584520526865192,0.7415479473134807,3.757633128380141,0.9972969398031355,0.52,1.0,-67.41969148716575
7.23,0.025710991079238948,0.9742890089207611,3.818562596407848,0.9993093116280516,0.51,1.0,-67.41969148706575
7.24,1.1065119295217447,0.0,3.809679413293539,0.9995845260434638,0.39,0.0,-67.60389829450527
7.25,0.8676382936558337,0.13236170634416633,3.809750482654651,0.999419391626863,0.47000000000000003,0.0,-67.7881051019448
7.26,1.6398283046214608,0.0,3.807898650946367,0.9863627897590986,0.38,0.0,-67.97231190938432
7.2700000000000005,1.3303137514715964,0.0,3.806217079344892,0.9992243774598782,0.38,0.0,-68.15651871682384
7.28,0.5906366696313522,0.4093633303686478,3.805879459112685,0.9996026346850825,0.43,0.0,-68.34072552426336
7.29,0.8055933723641673,0.19440662763583272,3.805881354766766,0.9996610875663862,0.38,0.0,-68.52493233170289
7.3,0.27250424630673115,0.7274957536932689,3.803060710607739,0.9994130693423282,0.38,1.0,-68.52493233160288
7.3100000000000005,0.31107320499627894,0.688926795003721,3.8027450139192105,0.9993703257948755,0.39,1.0,-68.52493233150288
7.32,0.3007919967868684,0.6992080032131316,3.8026262940819144,0.9968023485703985,0.38,1.0,-68.5249323314029
7.33,0.17659795725360908,0.823402042746391,3.80270472177477,0.9994253514056974,0.38,1.0,-68.52493233130289
7.34,0.11325823867790445,0.8867417613220956,3.802177736591672,0.9994917156649457,0.52,1.0,-68.52493233120289
7.3500000000000005,0.3877367120932227,0.6122632879067773,3.8023188076906607,0.9988735936552601,0.5,1.0,-68.52493233110289
7.36,0.14630288919357498,0.8536971108064251,3.80312195095325,0.9985866213983018,0.49,1.0,-68.52493233100289
7.37,0.36709196651706527,0.6329080334829347,3.804290789533003,0.9949504233874814,0.44,1.0,-68.5249323309029
7.38,0.6051395146160881,0.39486048538391194,3.805201306573294,0.9981903940781367,0.43,0.0,-68.70913913834242
7.390000000000001,0.4595104049311936,0.5404895950688064,3.8059061436750556,0.9991843757636443,0.42,1.0,-68.70913913824242
7.4,0.6389013463568076,0.3610986536431924,3.8053152757773483,0.9991511629087824,0.4,0.0,-68.89334594568194
7.41,0.6657516852232852,0.3342483147767148,3.802672929953784,0.9950135237262935,0.4,0.0,-69.07755275312147
7.42,0.9433633254991615,0.056636674500838535,3.8003501552079584,0.9964369018452919,0.38,0.0,-69.26175956056099
7.43,1.0390534448746318,0.0,3.799373313877455,0.6153910204246112,0.38,0.0,-69.44596636800051
7.44,0.6670256164291587,0.3329743835708413,3.797531821462237,0.9957782389993285,0.51,0.0,-69.63017317544004
7.45,0.9843871503459319,0.015612849654068062,3.7980899380607056,0.9980905844400255,0.52,0.0,-69.81437998287956
7.46,1.3311082669663912,0.0,3.7989653987229066,0.9848620361888545,0.53,0.0,-69.99858679031908
7.47,0.8774856989095032,0.12251430109049677,3.7988297523469803,0.9965476326480269,0.52,0.0,-70.1827935977586
7.48,0.3822714975276242,0.6177285024723758,3.800008103966257,0.8960155978370238,0.52,1.0,-70.1827935976586
7.49,0.09637146522721508,0.9036285347727849,3.8075419720617454,0.9980207534932851,0.51,1.0,-70.1827935975586
7.5,0.38389059819555116,0.6161094018044488,3.8167346429844637,0.9907824443374924,0.5,1.0,-70.1827935974586
7.51,0.451184426128399,0.548815573871601,3.8102454081095316,0.9952627407288086,0.46,1.0,-70.18279359735861
7.5200000000000005,0.8823687532021585,0.11763124679784154,3.799598408258862,0.9961561149137708,0.45,0.0,-70.36700040479813
7.53,1.043029905811045,0.0,3.791541014787964,0.9956514756305965,0.42,0.0,-70.55120721223766
7.54,1.0131661103605754,0.0,3.7872432626509296,0.9952589389114536,0.41000000000000003,0.0,-70.73541401967718
7.55,0.8319771762481681,0.16802282375183186,3.7871168676218154,0.9987354553097488,0.4,0.0,-70.9196208271167
7.5600000000000005,0.7542516054806743,0.24574839451932573,3.787002206463795,0.9990308560345846,0.39,0.0,-71.10382763455623
7.57,0.3654758563950889,0.6345241436049112,3.792342734393185,0.9953205097680996,0.38,1.0,-71.10382763445622
7.58,0.5664765440319706,0.43352345596802944,3.793936836998692,0.997007657534456,0.38,0.0,-71.28803444189575
7.59,0.39854963993488796,0.601450360065112,3.7984303682840292,0.9977414976506946,0.39,1.0,-71.28803444179574
7.6000000000000005,0.4126089486188561,0.5873910513811439,3.798412117473154,0.9991920285966965,0.38,1.0,-71.28803444169574
7.61,0.2820281223072632,0.7179718776927368,3.7979101285916976,0.9988007592368137,0.52,1.0,-71.28803444159574
7.62,0.23523220273330622,0.7647677972666937,3.802621192437855,0.9984092258047983,0.51,1.0,-71.28803444149575
7.63,0.3488232765821054,0.6511767234178947,3.8032829421621583,0.9990687448707487,0.49,1.0,-71.28803444139575
7.640000000000001,0.5237255594073161,0.47627444059268387,3.80028527188495,0.9914702533431364,0.49,0.0,-71.47224124883527
7.65,0.30552472698475636,0.6944752730152437,3.8003210782663226,0.9945817820557814,0.49,1.0,-71.47224124873527
7.66,0.1414994662222419,0.858500533777758,3.7998526802894563,0.9973423875163828,0.53,1.0,-71.47224124863527
7.67,0.39630808272951945,0.6036919172704805,3.7998227807306244,0.9935176349630478,0.52,1.0,-71.47224124853527
7.68,0.03799328636380617,0.9620067136361938,3.800211670431491,0.9990065177306402,0.53,1.0,-71.47224124843528
7.69,0.3537041668103397,0.6462958331896602,3.7991738022940784,0.9989555997287597,0.48,1.0,-71.47224124833528
7.7,0.4557746483433329,0.5442253516566671,3.799446497925034,0.9990640254147389,0.49,1.0,-71.47224124823528
7.71,1.269069147184056,0.0,3.798866390596207,0.9860910710274244,0.42,0.0,-71.6564480556748
7.72,0.7822666489844755,0.2177333510155245,3.8006244810172785,0.9989572893181519,0.38,0.0,-71.84065486311432
7.73,0.8429368520258314,0.15706314797416865,3.8067509773787434,0.9993292582343295,0.39,0.0,-72.02486167055385
7.74,1.7281784503113495,0.0,3.809988877915491,0.9995631509232287,0.5700000000000001,0.0,-72.20906847799337
7.75,1.1010781495179645,0.0,3.8160755008903644,0.999226136331394,0.38,0.0,-72.39327528543289
7.76,0.8861433075569892,0.11385669244301078,3.8207146607282403,0.9980420338178445,0.42,0.0,-72.57748209287242
7.7700000000000005,0.41989606377139926,0.5801039362286007,3.8220042951098008,0.9992257473363902,0.54,1.0,-72.57748209277241
7.78,0.8301156930291617,0.16988430697083834,3.828796179901786,0.9977959051888223,0.53,0.0,-72.76168890021194
7.79,0.2890079103444062,0.7109920896555938,3.8314069778599587,0.9986542453916817,0.52,1.0,-72.76168890011193
7.8,0.5919065681970845,0.40809343180291546,3.8333583939459794,0.997400688207086,0.38,0.0,-72.94589570755146
7.8100000000000005,1.410030298715402,0.0,3.832120629206594,0.9990070744375945,0.45,0.0,-73.13010251499098
7.82,1.1539939474129863,0.0,3.8260780392428897,0.9953300503638632,0.38,0.0,-73.3143093224305
7.83,1.324552071295277,0.0,3.8240440653767056,0.9962271118797444,0.39,0.0,-73.49851612987003
7.84,0.7571401226432034,0.2428598773567966,3.824998531143155,0.9982385086591824,0.38,0.0,-73.68272293730955
7.8500000000000005,0.18623054561356986,0.8137694543864301,3.8213470638022855,0.9948408509996719,0.38,1.0,-73.68272293720956
7.86,0.28537018535796044,0.7146298146420396,3.819577052582508,0.9984185722746924,0.38,1.0,-73.68272293710956
7.87,0.42884099472807985,0.5711590052719202,3.8193035005174245,0.9876387928103395,0.39,1.0,-73.68272293700956
7.88,0.14944548079671277,0.8505545192032873,3.819777826028102,0.9986819553052119,0.38,1.0,-73.68272293690956
7.890000000000001,0.02005167981763664,0.9799483201823633,3.8199808317296102,0.9982810736373544,0.38,1.0,-73.68272293680955
7.9,0.14239029249661128,0.8576097075033887,3.82036799964633,0.9995421436907096,0.5,1.0,-73.68272293670957
7.91,0.04654790292866255,0.9534520970713375,3.820284597981013,0.9991498043776011,0.39,1.0,-73.68272293660957
7.92,0.4127810214895443,0.5872189785104557,3.8199540565524996,0.9880662972715122,0.38,1.0,-73.68272293650956
7.930000000000001,0.3584717224466837,0.6415282775533163,3.819602011292922,0.9949531246082538,0.46,1.0,-73.68272293640956
7.94,0.8340937841159245,0.1659062158840755,3.821667876878981,0.9992934598964457,0.45,0.0,-73.86692974384908
7.95,0.5048262150670733,0.49517378493292674,3.8232441807280293,0.999419777691414,0.38,0.0,-74.05113655128861
7.96,0.6102014493160332,0.38979855068396685,3.8278276737347254,0.9989774265040302,0.4,0.0,-74.23534335872813
7.97,0.8393749941876604,0.16062500581233963,3.827717334958134,0.9985073234887439,0.38,0.0,-74.41955016616765
7.98,0.6330974450944412,0.3669025549055588,3.8289461964618368,0.9968656170519359,0.38,0.0,-74.60375697360718
7.99,0.5768431655589364,0.42315683444106356,3.823902443367414,0.9951685518821508,0.38,0.0,-74.7879637810467
8.0,0.37472598696481896,0.625274013035181,3.82347506385484,0.9987680593976632,0.54,1.0,-74.7879637809467
8.01,0.48100404142051534,0.5189959585794847,3.8235685068056253,0.9989959143641092,0.53,1.0,-74.78796378084671
8.02,0.3868535916702836,0.6131464083297165,3.833718415795695,0.9991358648305321,0.52,1.0,-74.78796378074671
8.03,0.20943294772500637,0.7905670522749937,3.8354853786970025,0.9990646898920974,0.51,1.0,-74.7879637806467
8.040000000000001,0.09277465687313467,0.9072253431268653,3.840137281857779,0.9985924660379585,0.5,1.0,-74.7879637805467
8.05,0.36535520025653034,0.6346447997434697,3.790369268156639,0.9885962393431178,0.49,1.0,-74.7879637804467
8.06,0.42474742597273607,0.5752525740272639,3.801205709143629,0.9667775154220546,0.48,1.0,-74.78796378034671
8.07,0.1157047152547594,0.8842952847452406,3.7534724788262417,0.9974330807522361,0.47000000000000003,1.0,-74.78796378024671
8.08,0.33197891437230603,0.668021085627694,3.7479026147988797,0.9989053857932715,0.46,1.0,-74.78796378014671
8.09,0.3981858519444604,0.6018141480555397,3.738147646666269,0.9979034534976611,0.43,1.0,-74.78796378004671
8.1,0.5334765556153455,0.46652344438465454,3.7374153655740296,0.9973307080761973,0.42,0.0,-74.97217058748623
8.11,0.6210477264470171,0.3789522735529829,3.7351057832139127,0.9984788269918089,0.43,0.0,-75.15637739492576
8.120000000000001,0.7451578774322191,0.25484212256778094,3.7341792486163428,0.9884316687261907,0.38,0.0,-75.34058420236528
8.13,0.4002736986386044,0.5997263013613956,3.734899840008928,0.9908424581406877,0.38,1.0,-75.34058420226528
8.14,0.46630213545089616,0.5336978645491038,3.734446453081015,0.9985094967660598,0.38,1.0,-75.34058420216529
8.15,0.3503822275078943,0.6496177724921057,3.73472563501663,0.9974997140313795,0.38,1.0,-75.34058420206529
8.16,0.5491871263338469,0.4508128736661531,3.7308887115828666,0.9964520268089551,0.5,0.0,-75.52479100950481
8.17,0.30326944183991783,0.6967305581600822,3.7291289825223615,0.999103670173255,0.51,1.0,-75.52479100940481
8.18,0.27230049004350854,0.7276995099564915,3.7332487520013853,0.999498704997595,0.39,1.0,-75.5247910093048
8.19,0.28598495515804667,0.7140150448419533,3.7312065716272316,0.9993014343879608,0.53,1.0,-75.5247910092048
8.2,0.3344905593540631,0.665509440645937,3.7312301675878286,0.9982001481882945,0.5,1.0,-75.52479100910482
8.21,0.20005810885820108,0.7999418911417989,3.7302868665126443,0.9986310027076589,0.51,1.0,-75.52479100900482
8.22,0.6066382643919636,0.39336173560803644,3.7293771951341506,0.9985208080729541,0.48,0.0,-75.70899781644434
8.23,0.051838787189411956,0.9481612128105881,3.7308671788082783,0.9972956774769286,0.49,1.0,-75.70899781634434
8.24,0.10051608762947518,0.8994839123705248,3.7317344619979496,0.9985819428031837,0.48,1.0,-75.70899781624433
8.25,0.19706276708264034,0.8029372329173596,3.7369255452500876,0.9994209424457164,0.49,1.0,-75.70899781614433
8.26,0.313908343803983,0.686091656196017,3.7403041878624617,0.9986401317559879,0.44,1.0,-75.70899781604435
8.27,0.3627378467846435,0.6372621532153565,3.7469135837530265,0.9970227000735745,0.41000000000000003,1.0,-75.70899781594434
8.28,1.0130297349448365,0.0,3.7526647211991078,0.9983969270813963,0.4,0.0,-75.89320462338387
8.290000000000001,1.019731770865871,0.0,3.7420662850200523,0.998594364340104,0.38,0.0,-76.07741143082339
8.3,0.8700594622226736,0.1299405377773264,3.77727153170631,0.999298402734992,0.38,0.0,-76.26161823826291
8.31,0.9760938765398095,0.023906123460190498,3.7766860753303106,0.9993522911952984,0.55,0.0,-76.44582504570243
8.32,0.6682379583729757,0.3317620416270243,3.7764824241031714,0.9973781751992186,0.54,0.0,-76.63003185314196
8.33,0.026251328844518678,0.9737486711554814,3.8003701368065403,0.99024930090095,0.53,1.0,-76.63003185304196
8.34,0.15966252496676347,0.8403374750332365,3.7899159923591803,0.9985703107730597,0.52,1.0,-76.63003185294195
8.35,0.6019030721844066,0.39809692781559336,3.777971226850078,0.9979042728207036,0.51,0.0,-76.81423866038148
8.36,0.5574398625085235,0.4425601374914765,3.77248079990065,0.9991318374097395,0.48,0.0,-76.998445467821
8.370000000000001,0.9955548755048991,0.004445124495100927,3.76541369303392,0.9979785730005574,0.47000000000000003,0.0,-77.18265227526052
8.38,1.0832053078907211,0.0,3.762347381076079,0.9633559675101027,0.46,0.0,-77.36685908270005
8.39,0.9335887941118453,0.06641120588815475,3.762914716909205,0.998873423253478,0.38,0.0,-77.55106589013957
8.4,0.4628998054620051,0.537100194537995,3.7622653680688116,0.9993766005195027,0.38,1.0,-77.55106589003957
8.41,0.561965950964241,0.43803404903575904,3.7601087037013534,0.9990820535820961,0.38,0.0,-77.73527269747909
8.42,0.4373527144851829,0.562647285514817,3.759399062768295,0.9987437422402603,0.38,1.0,-77.7352726973791
8.43,0.06198877599076719,0.9380112240092328,3.758951436653373,0.9935388542956379,0.38,1.0,-77.7352726972791
8.44,0.07728848436090528,0.9227115156390947,3.7590274691082324,0.9904103553019393,0.38,1.0,-77.7352726971791
8.45,0.04763962094574068,0.9523603790542593,3.758881838751457,0.9992054373565029,0.38,1.0,-77.7352726970791
8.46,0.07845157089527627,0.9215484291047238,3.7600022818407504,0.9995807415166458,0.38,1.0,-77.7352726969791
8.47,0.34186678293807077,0.6581332170619292,3.7608866872539894,0.9989831805335884,0.47000000000000003,1.0,-77.73527269687911
8.48,0.2807936290662198,0.7192063709337801,3.760204842930411,0.9890675342234283,0.47000000000000003,1.0,-77.7352726967791
8.49,0.4122403518297167,0.5877596481702834,3.761432557523817,0.9991463167345321,0.46,1.0,-77.7352726966791
8.5,0.09748276494281151,0.9025172350571885,3.7617045480508873,0.999182333757391,0.43,1.0,-77.7352726965791
8.51,0.739850893741881,0.26014910625811904,3.763130644795465,0.9984461669325333,0.42,0.0,-77.91947950401862
8.52,1.0308464130126096,0.0,3.7635968117183416,0.9986992213071699,0.38,0.0,-78.10368631145815
8.53,1.2640590220209529,0.0,3.7682713304094033,0.9993476139746169,0.4,0.0,-78.28789311889767
8.540000000000001,0.5107743475762266,0.48922565242377336,3.7670746229294845,0.9987326252715667,0.38,0.0,-78.4720999263372
8.55,0.908195421889888,0.091804578110112,3.7655553235596857,0.9947341956618483,0.56,0.0,-78.65630673377672
8.56,1.0065853587317686,0.0,3.764963375518315,0.9988397627018879,0.55,0.0,-78.84051354121624
8.57,1.044729090969977,0.0,3.765181151055918,0.9991024867551129,0.5,0.0,-79.02472034865576
8.58,0.5389440116142511,0.4610559883857489,3.7651478565327583,0.995409691274,0.53,0.0,-79.20892715609529
8.59,0.22689603319658305,0.773103966803417,3.7756479402901566,0.9970785355579985,0.53,1.0,-79.20892715599528
8.6,0.2059063437478055,0.7940936562521945,3.7780408492118065,0.9883441476989777,0.51,1.0,-79.2089271558953
8.61,0.02689350270080227,0.9731064972991977,3.7859315387156567,0.9796561530956928,0.5,1.0,-79.2089271557953
8.620000000000001,0.3672646437517269,0.6327353562482732,3.7931624133969915,0.9958824748608552,0.49,1.0,-79.20892715569529
8.63,0.7517183968540796,0.2482816031459204,3.7862346701956064,0.9831275199317255,0.48,0.0,-79.39313396313482
8.64,0.7281086371922135,0.2718913628077865,3.7825498014075962,0.9956733772876485,0.43,0.0,-79.57734077057434
8.65,0.9264740827664114,0.07352591723358859,3.776516906200032,0.9933872594994353,0.42,0.0,-79.76154757801386
8.66,0.8717317767954721,0.1282682232045279,3.773681539373274,0.993314554213005,0.39,0.0,-79.94575438545338
8.67,0.7506276158707724,0.24937238412922758,3.7730768580263656,0.9970564359527879,0.38,0.0,-80.1299611928929
8.68,0.52428229161401,0.47571770838599003,3.775139166380334,0.9979935378289435,0.38,0.0,-80.31416800033243
8.69,0.5892128354524004,0.41078716454759956,3.7729038092424267,0.9972871652501115,0.38,0.0,-80.49837480777195
8.700000000000001,0.44534185781701774,0.5546581421829823,3.7760183839332955,0.9969034019184744,0.38,1.0,-80.49837480767195
8.71,0.5654849783946337,0.43451502160536626,3.7772868911592266,0.9974911674714305,0.38,0.0,-80.68258161511147
8.72,0.3016126871707881,0.698387312829212,3.7762624796403803,0.9976655188269604,0.38,1.0,-80.68258161501147
8.73,0.31108978724104097,0.688910212758959,3.7762611919302524,0.9984655688986626,0.51,1.0,-80.68258161491148
8.74,0.1821728479208791,0.8178271520791209,3.7753337391581976,0.9989017453135404,0.53,1.0,-80.68258161481148
8.75,0.2768621003638874,0.7231378996361126,3.7753603126373507,0.9961331391249136,0.51,1.0,-80.68258161471148
8.76,0.07163689412789688,0.9283631058721031,3.7734600092480597,0.9272852004655409,0.5,1.0,-80.68258161461148
8.77,0.19407703573794582,0.8059229642620542,3.7743875459999563,0.9974662411910317,0.49,1.0,-80.68258161451148
8.78,0.013480386121844238,0.9865196138781558,3.774274064507621,0.9984421301366583,0.49,1.0,-80.68258161441149
8.790000000000001,0.01717315970067932,0.9828268402993207,3.7739137126476328,0.9986158981055852,0.47000000000000003,1.0,-80.68258161431149
8.8,0.003953948465912075,0.9960460515340879,3.7743485872801297,0.9978485223600766,0.47000000000000003,1.0,-80.68258161421149
8.81,0.233692817979881,0.766307182020119,3.772112094720618,0.9959499510194547,0.46,1.0,-80.68258161411148
8.82,0.31536188081492894,0.684638119185071,3.777754666909837,0.9941943944806809,0.45,1.0,-80.68258161401148
8.83,0.6283991631527535,0.37160083684724654,3.7881263634178137,0.9984732708447931,0.43,0.0,-80.866788421451
8.84,0.5192657389165244,0.4807342610834756,3.8043438581996076,0.9987490776126635,0.38,0.0,-81.05099522889053
8.85,0.8512734236214894,0.1487265763785106,3.8051726239543076,0.9989264547703601,0.38,0.0,-81.23520203633005
8.86,1.0677270620443235,0.0,3.807135908066363,0.9992653558624347,0.38,0.0,-81.41940884376957
8.870000000000001,0.5897690649395623,0.41023093506043773,3.796430736744246,0.9991168972742462,0.38,0.0,-81.6036156512091
8.88,0.5203272177121241,0.4796727822878759,3.808217304880816,0.9961980007947195,0.52,0.0,-81.78782245864862
8.89,0.3000478983418209,0.6999521016581791,3.8016128346654283,0.9990869580463007,0.51,1.0,-81.78782245854863
8.9,0.3289117597614049,0.6710882402385951,3.822435594189384,0.9989923664136395,0.38,1.0,-81.78782245844863
8.91,0.2492173613548494,0.7507826386451506,3.818854577284894,0.9986231779127659,0.49,1.0,-81.78782245834863
8.92,0.929851580570493,0.070148419429507,3.8134406870482143,0.9923001019920846,0.47000000000000003,0.0,-81.97202926578815
8.93,0.9531689396195032,0.04683106038049678,3.8111902390181207,0.993376020486785,0.4,0.0,-82.15623607322769
8.94,0.6736177868091705,0.3263822131908295,3.8124005056521595,0.9988070712424573,0.39,0.0,-82.34044288066721
8.950000000000001,0.9752217793021036,0.02477822069789637,3.8110545838096126,0.9995548439672676,0.39,0.0,-82.52464968810675
8.96,0.6755407883895282,0.32445921161047175,3.808941432655669,0.9993783547229607,0.38,0.0,-82.70885649554629
8.97,0.38145980126349766,0.6185401987365023,3.8078108143087244,0.9850734242405261,0.38,1.0,-82.70885649544627
8.98,0.21729184862890985,0.7827081513710902,3.806768704844982,0.9987902421511824,0.38,1.0,-82.70885649534627
8.99,0.010048097274272916,0.9899519027257271,3.804855183287576,0.9841977352306859,0.39,1.0,-82.70885649524625
