t,channel,censored,rate
3.5549999999999464,tau_R,1,1.0
3.5599999999999463,tau_R,1,1.0
3.564999999999946,tau_R,1,1.0
3.569999999999946,tau_R,1,1.0
3.574999999999946,tau_R,1,1.0
3.579999999999946,tau_R,1,1.0
3.584999999999946,tau_R,1,1.0
3.5899999999999457,tau_R,1,1.0
3.5949999999999456,tau_R,1,1.0
3.5999999999999455,tau_R,1,1.0
3.6049999999999454,tau_R,1,1.0
3.6099999999999453,tau_R,1,1.0
3.614999999999945,tau_R,1,1.0
3.619999999999945,tau_R,1,1.0
3.624999999999945,tau_R,1,1.0
3.629999999999945,tau_R,1,1.0
3.6349999999999447,tau_R,1,1.0
3.6399999999999446,tau_R,1,1.0
3.6449999999999445,tau_R,1,1.0
3.6499999999999444,tau_R,1,1.0
3.6549999999999443,tau_R,1,1.0
3.659999999999944,tau_R,1,1.0
3.664999999999944,tau_R,1,1.0
3.669999999999944,tau_R,1,1.0
3.674999999999944,tau_R,1,1.0
3.6799999999999438,tau_R,1,1.0
3.6849999999999437,tau_R,1,1.0
3.6899999999999435,tau_R,1,1.0
3.6949999999999434,tau_R,1,1.0
3.6999999999999433,tau_R,1,1.0
3.7049999999999432,tau_R,1,1.0
3.709999999999943,tau_R,1,1.0
3.714999999999943,tau_R,1,1.0
3.719999999999943,tau_R,1,1.0
3.724999999999943,tau_R,1,1.0
3.7299999999999427,tau_R,1,1.0
3.7349999999999426,tau_R,1,1.0
3.7399999999999425,tau_R,1,1.0
3.7449999999999424,tau_R,1,1.0
3.7499999999999423,tau_R,1,1.0
3.754999999999942,tau_R,1,1.0
3.759999999999942,tau_R,1,1.0
3.764999999999942,tau_R,1,1.0
3.769999999999942,tau_R,1,1.0
3.7749999999999417,tau_R,1,1.0
3.7799999999999416,tau_R,1,1.0
3.7849999999999415,tau_R,1,1.0
3.7899999999999414,tau_R,1,1.0
3.7949999999999413,tau_R,1,1.0
3.799999999999941,tau_R,1,1.0
3.804999999999941,tau_R,1,1.0
3.809999999999941,tau_R,1,1.0
3.814999999999941,tau_R,1,1.0
3.8199999999999408,tau_R,1,1.0
3.8249999999999407,tau_R,1,1.0
3.8299999999999406,tau_R,1,1.0
3.8349999999999405,tau_R,1,1.0
3.8399999999999403,tau_R,1,1.0
3.8449999999999402,tau_R,1,1.0
3.84999999999994,tau_R,1,1.0
3.85499999999994,tau_R,1,1.0
3.85999999999994,tau_R,1,1.0
3.86499999999994,tau_R,1,1.0
3.8699999999999397,tau_R,1,1.0
3.8749999999999396,tau_R,1,1.0
3.8799999999999395,tau_R,1,1.0
3.8849999999999394,tau_R,1,1.0
3.8899999999999393,tau_R,1,1.0
3.894999999999939,tau_R,1,1.0
3.899999999999939,tau_R,1,1.0
3.904999999999939,tau_R,1,1.0
3.909999999999939,tau_R,1,1.0
3.9149999999999388,tau_R,1,1.0
3.9199999999999386,tau_R,1,1.0
3.9249999999999385,tau_R,1,1.0
3.9299999999999384,tau_R,1,1.0
3.9349999999999383,tau_R,1,1.0
3.939999999999938,tau_R,1,1.0
3.944999999999938,tau_R,1,1.0
3.949999999999938,tau_R,1,1.0
3.954999999999938,tau_R,1,1.0
3.959999999999938,tau_R,1,1.0
3.9649999999999377,tau_R,1,1.0
3.9699999999999376,tau_R,1,1.0
3.9749999999999375,tau_R,1,1.0
3.9799999999999374,tau_R,1,1.0
3.9849999999999373,tau_R,1,1.0
3.989999999999937,tau_R,1,1.0
3.994999999999937,tau_R,1,1.0
3.999999999999937,tau_R,1,1.0
4.004999999999937,tau_R,1,1.0
4.009999999999937,tau_R,1,1.0
4.014999999999937,tau_R,1,1.0
4.0199999999999365,tau_R,1,1.0
4.024999999999936,tau_R,1,1.0
4.029999999999936,tau_R,1,1.0
4.034999999999936,tau_R,1,1.0
4.039999999999936,tau_R,1,1.0
4.044999999999936,tau_R,1,1.0
4.049999999999936,tau_R,1,1.0
4.054999999999936,tau_R,1,1.0
4.059999999999936,tau_R,1,1.0
4.0649999999999356,tau_R,1,1.0
4.0699999999999354,tau_R,1,1.0
4.074999999999935,tau_R,1,1.0
4.079999999999935,tau_R,1,1.0
4.084999999999935,tau_R,1,1.0
4.089999999999935,tau_R,1,1.0
4.094999999999935,tau_R,1,1.0
4.099999999999935,tau_R,1,1.0
4.104999999999935,tau_R,1,1.0
4.109999999999935,tau_R,1,1.0
4.1149999999999345,tau_R,1,1.0
4.119999999999934,tau_R,1,1.0
4.124999999999934,tau_R,1,1.0
4.129999999999934,tau_R,1,1.0
4.134999999999934,tau_R,1,1.0
4.139999999999934,tau_R,1,1.0
4.144999999999934,tau_R,1,1.0
4.149999999999934,tau_R,1,1.0
4.154999999999934,tau_R,1,1.0
4.1599999999999335,tau_R,1,1.0
4.164999999999933,tau_R,1,1.0
4.169999999999933,tau_R,1,1.0
4.174999999999933,tau_R,1,1.0
4.179999999999933,tau_R,1,1.0
4.184999999999933,tau_R,1,1.0
4.189999999999933,tau_R,1,1.0
4.194999999999933,tau_R,1,1.0
4.199999999999933,tau_R,1,1.0
4.204999999999933,tau_R,1,1.0
4.2099999999999325,tau_R,1,1.0
4.214999999999932,tau_R,1,1.0
4.219999999999932,tau_R,1,1.0
4.224999999999932,tau_R,1,1.0
4.229999999999932,tau_R,1,1.0
4.234999999999932,tau_R,1,1.0
4.239999999999932,tau_R,1,1.0
4.244999999999932,tau_R,1,1.0
4.249999999999932,tau_R,1,1.0
4.2549999999999315,tau_R,1,1.0
4.259999999999931,tau_R,1,1.0
4.264999999999931,tau_R,1,1.0
4.269999999999931,tau_R,1,1.0
4.274999999999931,tau_R,1,1.0
4.279999999999931,tau_R,1,1.0
4.284999999999931,tau_R,1,1.0
4.289999999999931,tau_R,1,1.0
4.294999999999931,tau_R,1,1.0
4.2999999999999305,tau_R,1,1.0
4.30499999999993,tau_R,1,1.0
4.30999999999993,tau_R,1,1.0
4.31499999999993,tau_R,1,1.0
4.31999999999993,tau_R,1,1.0
4.32499999999993,tau_R,1,1.0
4.32999999999993,tau_R,1,1.0
4.33499999999993,tau_R,1,1.0
4.33999999999993,tau_R,1,1.0
4.34499999999993,tau_R,1,1.0
4.3499999999999295,tau_R,1,1.0
4.354999999999929,tau_R,1,1.0
4.359999999999929,tau_R,1,1.0
4.364999999999929,tau_R,1,1.0
4.369999999999929,tau_R,1,1.0
4.374999999999929,tau_R,1,1.0
4.379999999999929,tau_R,1,1.0
4.384999999999929,tau_R,1,1.0
4.389999999999929,tau_R,1,1.0
4.3949999999999285,tau_R,1,1.0
4.399999999999928,tau_R,1,1.0
4.404999999999928,tau_R,1,1.0
4.409999999999928,tau_R,1,1.0
4.414999999999928,tau_R,1,1.0
4.419999999999928,tau_R,1,1.0
4.424999999999928,tau_R,1,1.0
4.429999999999928,tau_R,1,1.0
4.434999999999928,tau_R,1,1.0
4.439999999999928,tau_R,1,1.0
4.4449999999999275,tau_R,1,1.0
4.449999999999927,tau_R,1,1.0
4.454999999999927,tau_R,1,1.0
4.459999999999927,tau_R,1,1.0
4.464999999999927,tau_R,1,1.0
4.469999999999927,tau_R,1,1.0
4.474999999999927,tau_R,1,1.0
4.479999999999927,tau_R,1,1.0
4.484999999999927,tau_R,1,1.0
4.4899999999999265,tau_R,1,1.0
4.494999999999926,tau_R,1,1.0
4.499999999999926,tau_R,1,1.0
4.504999999999926,tau_R,1,1.0
4.509999999999926,tau_R,1,1.0
4.514999999999926,tau_R,1,1.0
4.519999999999926,tau_R,1,1.0
4.524999999999926,tau_R,1,1.0
4.529999999999926,tau_R,1,1.0
4.5349999999999255,tau_R,1,1.0
4.539999999999925,tau_R,1,1.0
4.544999999999925,tau_R,1,1.0
4.549999999999925,tau_R,1,1.0
4.554999999999925,tau_R,1,1.0
4.559999999999925,tau_R,1,1.0
4.564999999999925,tau_R,1,1.0
4.569999999999925,tau_R,1,1.0
4.574999999999925,tau_R,1,1.0
4.579999999999925,tau_R,1,1.0
4.5849999999999245,tau_R,1,1.0
4.589999999999924,tau_R,1,1.0
4.594999999999924,tau_R,1,1.0
4.599999999999924,tau_R,1,1.0
4.604999999999924,tau_R,1,1.0
4.609999999999924,tau_R,1,1.0
4.614999999999924,tau_R,1,1.0
4.619999999999924,tau_R,1,1.0
4.624999999999924,tau_R,1,1.0
4.6299999999999235,tau_R,1,1.0
4.634999999999923,tau_R,1,1.0
4.639999999999923,tau_R,1,1.0
4.644999999999923,tau_R,1,1.0
4.649999999999923,tau_R,1,1.0
4.654999999999923,tau_R,1,1.0
4.659999999999923,tau_R,1,1.0
4.664999999999923,tau_R,1,1.0
4.669999999999923,tau_R,1,1.0
4.6749999999999226,tau_R,1,1.0
4.6799999999999224,tau_R,1,1.0
4.684999999999922,tau_R,1,1.0
4.689999999999922,tau_R,1,1.0
4.694999999999922,tau_R,1,1.0
4.699999999999922,tau_R,1,1.0
4.704999999999922,tau_R,1,1.0
4.709999999999922,tau_R,1,1.0
4.714999999999922,tau_R,1,1.0
4.719999999999922,tau_R,1,1.0
4.7249999999999215,tau_R,1,1.0
4.729999999999921,tau_R,1,1.0
4.734999999999921,tau_R,1,1.0
4.739999999999921,tau_R,1,1.0
4.744999999999921,tau_R,1,1.0
4.749999999999921,tau_R,1,1.0
4.754999999999921,tau_R,1,1.0
4.759999999999921,tau_R,1,1.0
4.764999999999921,tau_R,1,1.0
4.7699999999999205,tau_R,1,1.0
4.77499999999992,tau_R,1,1.0
4.77999999999992,tau_R,1,1.0
4.78499999999992,tau_R,1,1.0
4.78999999999992,tau_R,1,1.0
4.79499999999992,tau_R,1,1.0
4.79999999999992,tau_R,1,1.0
4.80499999999992,tau_R,1,1.0
4.80999999999992,tau_R,1,1.0
4.81499999999992,tau_R,1,1.0
4.8199999999999195,tau_R,1,1.0
4.824999999999919,tau_R,1,1.0
4.829999999999919,tau_R,1,1.0
4.834999999999919,tau_R,1,1.0
4.839999999999919,tau_R,1,1.0
4.844999999999919,tau_R,1,1.0
4.849999999999919,tau_R,1,1.0
4.854999999999919,tau_R,1,1.0
4.859999999999919,tau_R,1,1.0
4.8649999999999185,tau_R,1,1.0
4.869999999999918,tau_R,1,1.0
4.874999999999918,tau_R,1,1.0
4.879999999999918,tau_R,1,1.0
4.884999999999918,tau_R,1,1.0
4.889999999999918,tau_R,1,1.0
4.894999999999918,tau_R,1,1.0
4.899999999999918,tau_R,1,1.0
4.904999999999918,tau_R,1,1.0
4.9099999999999175,tau_R,1,1.0
4.914999999999917,tau_R,1,1.0
4.919999999999917,tau_R,1,1.0
4.924999999999917,tau_R,1,1.0
4.929999999999917,tau_R,1,1.0
4.934999999999917,tau_R,1,1.0
4.939999999999917,tau_R,1,1.0
4.944999999999917,tau_R,1,1.0
4.949999999999917,tau_R,1,1.0
4.954999999999917,tau_R,1,1.0
4.9599999999999165,tau_R,1,1.0
4.964999999999916,tau_R,1,1.0
4.969999999999916,tau_R,1,1.0
4.974999999999916,tau_R,1,1.0
4.979999999999916,tau_R,1,1.0
4.984999999999916,tau_R,1,1.0
4.989999999999916,tau_R,1,1.0
4.994999999999916,tau_R,1,1.0
4.999999999999916,tau_R,1,1.0
5.0049999999999155,tau_R,1,1.0
5.009999999999915,tau_R,1,1.0
5.014999999999915,tau_R,1,1.0
5.019999999999915,tau_R,1,1.0
5.024999999999915,tau_R,1,1.0
5.029999999999915,tau_R,1,1.0
5.034999999999915,tau_R,1,1.0
5.039999999999915,tau_R,1,1.0
5.044999999999915,tau_R,1,1.0
5.049999999999915,tau_R,1,1.0
5.0549999999999145,tau_R,1,1.0
5.059999999999914,tau_R,1,1.0
5.064999999999914,tau_R,1,1.0
5.069999999999914,tau_R,1,1.0
5.074999999999914,tau_R,1,1.0
5.079999999999914,tau_R,1,1.0
5.084999999999914,tau_R,1,1.0
5.089999999999914,tau_R,1,1.0
5.094999999999914,tau_R,1,1.0
5.0999999999999135,tau_R,1,1.0
5.104999999999913,tau_R,1,1.0
5.109999999999913,tau_R,1,1.0
5.114999999999913,tau_R,1,1.0
5.119999999999913,tau_R,1,1.0
5.124999999999913,tau_R,1,1.0
5.129999999999913,tau_R,1,1.0
5.134999999999913,tau_R,1,1.0
5.139999999999913,tau_R,1,1.0
5.1449999999999125,tau_R,1,1.0
5.149999999999912,tau_R,1,1.0
5.154999999999912,tau_R,1,1.0
5.159999999999912,tau_R,1,1.0
5.164999999999912,tau_R,1,1.0
5.169999999999912,tau_R,1,1.0
5.174999999999912,tau_R,1,1.0
5.179999999999912,tau_R,1,1.0
5.184999999999912,tau_R,1,1.0
5.189999999999912,tau_R,1,1.0
5.1949999999999115,tau_R,1,1.0
5.199999999999911,tau_R,1,1.0
5.204999999999911,tau_R,1,1.0
5.209999999999911,tau_R,1,1.0
5.214999999999911,tau_R,1,1.0
5.219999999999911,tau_R,1,1.0
5.224999999999911,tau_R,0,0.0
5.229999999999911,tau_R,1,1.0
5.234999999999911,tau_R,1,1.0
5.2399999999999105,tau_R,0,0.0
5.24499999999991,tau_R,1,1.0
5.24999999999991,tau_R,1,1.0
5.25499999999991,tau_R,1,1.0
5.25999999999991,tau_R,1,1.0
5.26499999999991,tau_R,1,1.0
5.26999999999991,tau_R,0,0.0
5.27499999999991,tau_R,1,1.0
5.27999999999991,tau_R,1,1.0
5.2849999999999095,tau_R,1,1.0
5.289999999999909,tau_R,1,1.0
5.294999999999909,tau_R,1,1.0
5.299999999999909,tau_R,1,1.0
5.304999999999909,tau_R,1,1.0
5.309999999999909,tau_R,1,1.0
5.314999999999909,tau_R,1,1.0
5.319999999999909,tau_R,1,1.0
5.324999999999909,tau_R,0,0.0
5.329999999999909,tau_R,1,1.0
5.3349999999999085,tau_R,0,0.0
5.339999999999908,tau_R,1,1.0
5.344999999999908,tau_R,1,1.0
5.349999999999908,tau_R,1,1.0
5.354999999999908,tau_R,1,1.0
5.359999999999908,tau_R,1,1.0
5.364999999999908,tau_R,1,1.0
5.369999999999908,tau_R,0,0.0
5.374999999999908,tau_R,1,1.0
5.3799999999999075,tau_R,1,1.0
5.384999999999907,tau_R,1,1.0
5.389999999999907,tau_R,1,1.0
5.394999999999907,tau_R,0,0.0
5.399999999999907,tau_R,1,1.0
5.404999999999907,tau_R,1,1.0
5.409999999999907,tau_R,1,1.0
5.414999999999907,tau_R,0,0.0
5.419999999999907,tau_R,1,1.0
5.424999999999907,tau_R,0,0.0
5.4299999999999065,tau_R,1,1.0
5.434999999999906,tau_R,1,1.0
5.439999999999906,tau_R,1,1.0
5.444999999999906,tau_R,1,1.0
5.449999999999906,tau_R,0,0.0
5.454999999999906,tau_R,1,1.0
5.459999999999906,tau_R,1,1.0
5.464999999999906,tau_R,1,1.0
5.469999999999906,tau_R,1,1.0
5.4749999999999055,tau_R,1,1.0
5.479999999999905,tau_R,1,1.0
5.484999999999905,tau_R,0,0.0
5.489999999999905,tau_R,1,1.0
5.494999999999905,tau_R,1,1.0
5.499999999999905,tau_R,1,1.0
5.504999999999905,tau_R,0,0.0
5.509999999999905,tau_R,1,1.0
5.514999999999905,tau_R,0,0.0
5.5199999999999045,tau_R,0,0.0
5.524999999999904,tau_R,1,1.0
5.529999999999904,tau_R,0,0.0
5.534999999999904,tau_R,1,1.0
5.539999999999904,tau_R,0,0.0
5.544999999999904,tau_R,1,1.0
5.549999999999904,tau_R,1,1.0
5.554999999999904,tau_R,1,1.0
5.559999999999904,tau_R,1,1.0
5.564999999999904,tau_R,1,1.0
5.5699999999999035,tau_R,1,1.0
5.574999999999903,tau_R,1,1.0
5.579999999999903,tau_R,1,1.0
5.584999999999903,tau_R,0,0.0
5.589999999999903,tau_R,1,1.0
5.594999999999903,tau_R,1,1.0
5.599999999999903,tau_R,0,0.0
5.604999999999903,tau_R,1,1.0
5.609999999999903,tau_R,1,1.0
5.6149999999999025,tau_R,1,1.0
5.619999999999902,tau_R,1,1.0
5.624999999999902,tau_R,1,1.0
5.629999999999902,tau_R,1,1.0
5.634999999999902,tau_R,1,1.0
5.639999999999902,tau_R,1,1.0
5.644999999999902,tau_R,1,1.0
5.649999999999902,tau_R,1,1.0
5.654999999999902,tau_R,1,1.0
5.6599999999999016,tau_R,0,0.0
5.6649999999999014,tau_R,1,1.0
5.669999999999901,tau_R,1,1.0
5.674999999999901,tau_R,1,1.0
5.679999999999901,tau_R,1,1.0
5.684999999999901,tau_R,1,1.0
5.689999999999901,tau_R,1,1.0
5.694999999999901,tau_R,1,1.0
5.699999999999901,tau_R,1,1.0
5.704999999999901,tau_R,1,1.0
5.7099999999999005,tau_R,1,1.0
5.7149999999999,tau_R,1,1.0
5.7199999999999,tau_R,1,1.0
5.7249999999999,tau_R,1,1.0
5.7299999999999,tau_R,1,1.0
5.7349999999999,tau_R,1,1.0
5.7399999999999,tau_R,1,1.0
5.7449999999999,tau_R,1,1.0
5.7499999999999,tau_R,1,1.0
5.7549999999998995,tau_R,0,0.0
5.759999999999899,tau_R,1,1.0
5.764999999999899,tau_R,1,1.0
5.769999999999899,tau_R,1,1.0
5.774999999999899,tau_R,1,1.0
5.779999999999899,tau_R,1,1.0
5.784999999999899,tau_R,1,1.0
5.789999999999899,tau_R,1,1.0
5.794999999999899,tau_R,1,1.0
5.799999999999899,tau_R,1,1.0
5.8049999999998985,tau_R,1,1.0
5.809999999999898,tau_R,1,1.0
5.814999999999898,tau_R,1,1.0
5.819999999999898,tau_R,1,1.0
5.824999999999898,tau_R,1,1.0
5.829999999999898,tau_R,1,1.0
5.834999999999898,tau_R,1,1.0
5.839999999999898,tau_R,1,1.0
5.844999999999898,tau_R,1,1.0
5.8499999999998975,tau_R,1,1.0
5.854999999999897,tau_R,1,1.0
5.859999999999897,tau_R,1,1.0
5.864999999999897,tau_R,1,1.0
5.869999999999897,tau_R,1,1.0
5.874999999999897,tau_R,1,1.0
5.879999999999897,tau_R,1,1.0
5.884999999999897,tau_R,1,1.0
5.889999999999897,tau_R,1,1.0
5.8949999999998965,tau_R,1,1.0
5.899999999999896,tau_R,1,1.0
5.904999999999896,tau_R,1,1.0
5.909999999999896,tau_R,1,1.0
5.914999999999896,tau_R,1,1.0
5.919999999999896,tau_R,1,1.0
5.924999999999896,tau_R,1,1.0
5.929999999999896,tau_R,1,1.0
5.934999999999896,tau_R,1,1.0
5.939999999999896,tau_R,1,1.0
5.9449999999998955,tau_R,1,1.0
5.949999999999895,tau_R,1,1.0
5.954999999999895,tau_R,1,1.0
5.959999999999895,tau_R,1,1.0
5.964999999999895,tau_R,1,1.0
5.969999999999895,tau_R,1,1.0
5.974999999999895,tau_R,1,1.0
5.979999999999895,tau_R,1,1.0
5.984999999999895,tau_R,1,1.0
5.9899999999998945,tau_R,1,1.0
5.994999999999894,tau_R,1,1.0
5.999999999999894,tau_R,1,1.0
6.004999999999894,tau_R,1,1.0
