t,omega,F,S,C,tau_R,IC,kappa
1.31,-2.219207469118436,0.7320647942878742,3.8145997450624547,74.77544219703009,0.37,1.0,-0.1842067943395231
1.32,-1.7275882008944656,0.7319346652856948,3.7910338052180688,10.448993574349217,0.36,1.0,-0.1842067942395231
1.33,-2.0963164498082256,0.7319412047915146,3.809549981650017,47.0652771079591,0.37,1.0,-0.1842067941395231
1.34,-2.7336696960400726,0.7319455317341212,3.79929897183587,30.50261045018757,0.34,1.0,-0.1842067940395231
1.35,-2.337384346846094,0.7319456319843218,3.8034578427356553,174.18001396500352,0.33,1.0,-0.18420679393952308
1.36,-0.7163093535044418,0.7318562865251845,3.8010375286170026,37.92869897764682,0.31,1.0,-0.18420679383952307
1.37,-1.9665910332698737,0.7314194110946939,3.7994738480656896,166.09919196033232,0.29,1.0,-0.18420679373952306
1.3800000000000001,-2.2618548554956046,0.7314535653684524,3.7979760549125134,36.314771137081244,0.28,1.0,-0.18420679363952305
1.3900000000000001,-2.23297196240634,0.7316456297539453,3.790790100249653,239.14005608493255,0.28,1.0,-0.18420679353952304
1.4000000000000001,-0.5019776894780406,0.7319216712903107,3.789341253008674,119.70664705535017,0.26,1.0,-0.18420679343952304
1.41,1.059639380415881,0.7318907465619799,3.789052920846197,50.0025674530084,0.25,1.0,-0.18420679333952303
1.42,-0.3500361501691469,0.731339319373689,3.7894251316137857,26.719386957247533,0.24,1.0,-0.18420679323952302
1.43,-2.289873530839638,0.7315209108912673,3.7893739414572982,12.01307364537455,0.23,1.0,-0.184206793139523
1.44,-1.9326620570986996,0.7316670571179392,3.791554824317711,58.028090717085234,0.22,1.0,-0.184206793039523
1.45,-0.7972257387599211,0.731972508173977,3.7947310961337446,9.069525080539522,0.21,1.0,-0.184206792939523
1.46,-2.583467343903598,0.7322494473941111,3.7952915255730617,44.83826206609685,0.2,1.0,-0.184206792839523
1.47,-3.1617771247998263,0.7319890590440814,3.7966030477743566,154.440851299426,0.16,1.0,-0.18420679273952298
1.48,-4.154725025803378,0.7316455969774776,3.7990985197737257,149.9877696133817,0.16,1.0,-0.18420679263952297
1.49,-3.6866989442463494,0.7327505957085005,3.799254808319456,58.18047231017841,0.55,1.0,-0.18420679253952296
1.5,-2.7202976246532957,0.7322255566227578,3.797576578543376,14.216352714507458,0.54,1.0,-0.18420679243952295
1.51,-3.544254858484117,0.7329391771528548,3.7962908804480326,41.92360984782596,0.53,1.0,-0.18420679233952295
1.52,-4.896107920538297,0.7333173834425135,3.797983745562668,20.66748952917741,0.52,1.0,-0.18420679223952294
1.53,-2.8642781337422685,0.7331026320941109,3.7960788184121874,138.0259646306248,0.51,1.0,-0.18420679213952293
1.54,-4.116043683850005,0.7330565280386192,3.79559604162273,98.01244501260324,0.54,1.0,-0.18420679203952292
1.55,-2.332831197953471,0.732109739779278,3.79406534609432,57.07946745231281,0.54,1.0,-0.1842067919395229
1.56,-4.12773482707965,0.7329432311562446,3.7933252716621886,119.95590690346982,0.52,1.0,-0.1842067918395229
1.57,-3.9623849433008984,0.7350594497962194,3.793121102316019,134.0276652678003,0.52,1.0,-0.1842067917395229
1.58,-2.7513563289354463,0.7382133182531845,3.7930423957336465,134.38618130005779,0.51,1.0,-0.1842067916395229
1.59,0.6947383839560071,0.7375561816378604,3.7931369498949614,106.01507953692253,0.54,1.0,-0.18420679153952288
1.6,2.11520963084153,0.7361208495797176,3.7929692596156954,63.15729570157733,0.49,1.0,-0.18420679143952287
1.61,4.749372482242158,0.7353297576149022,3.792963402672067,182.5805006145754,0.52,1.0,-0.18420679133952286
1.62,1.7539250330094764,0.7345877782314881,3.7928587763231114,22.206892333367513,0.46,1.0,-0.18420679123952285
1.6300000000000001,7.230179058189113,0.7335020439949294,3.7928890842763425,62.603284966416965,0.41000000000000003,1.0,-0.18420679113952285
1.6400000000000001,8.17849590350989,0.7335985030082448,3.792588301894526,172.5019482046405,0.32,1.0,-0.18420679103952284
1.6500000000000001,11.175684610893287,0.7326398744899154,3.792487903373045,347.9758726648621,0.39,0.0,-0.3684135984790466
1.6600000000000001,8.718328195692502,0.7323923927050638,3.7926386999355635,123.2438951630118,0.24,1.0,-0.3684135983790466
1.67,5.93970746072701,0.7317881609800271,3.7924865593075494,65.1888432092688,0.21,1.0,-0.3684135982790466
1.68,6.271282530555993,0.7317539774113163,3.793022970998136,121.23431307871464,0.16,1.0,-0.36841359817904656
1.69,9.44350879713655,0.7317377611522082,3.792763035536126,113.06616631680149,0.17,1.0,-0.36841359807904656
1.7,5.3599527198107255,0.7320520965273428,3.7915591316737327,178.10929348922096,0.16,1.0,-0.36841359797904655
1.71,3.522338991511442,0.7322834428950125,3.7913603177279662,9.048121201465117,0.55,1.0,-0.36841359787904654
1.72,2.5974315155403027,0.7336044368427961,3.7916497548360413,173.01546667638266,0.56,1.0,-0.36841359777904653
1.73,2.6390961939073043,0.73555699917417,3.7920868653215507,4.6598584007732375,0.54,1.0,-0.3684135976790465
1.74,3.3400251419278657,0.736187253629053,3.792831384731377,158.93053093214007,0.53,1.0,-0.3684135975790465
1.75,1.4033439405304997,0.73680232425739,3.794551100184291,49.54816336525095,0.53,1.0,-0.3684135974790465
1.76,0.684615249187182,0.7357584701229137,3.794667146074736,61.98654938750823,0.54,1.0,-0.3684135973790465
1.77,0.4142678640303509,0.7345537755922298,3.7967514959831443,84.14930827217975,0.53,1.0,-0.3684135972790465
1.78,0.9650217650056092,0.7341848893573713,3.796259267174705,134.62422827303504,0.5,1.0,-0.3684135971790465
1.79,-0.7028987409862536,0.7329138060207316,3.8003600131300344,134.24744101806178,0.52,1.0,-0.3684135970790465
1.8,-2.7810986866520597,0.7347036189817501,3.8010446449758333,93.92331302972585,0.48,1.0,-0.36841359697904646
1.81,-3.4806822683692307,0.733125877511723,3.8009858103581093,75.52210344256743,0.47000000000000003,1.0,-0.36841359687904646
1.82,-3.207963300166387,0.7319268174456023,3.804314973984618,86.80337771496582,0.45,1.0,-0.36841359677904645
1.83,-2.955983778900525,0.7306593974355513,3.8051868342109465,86.70308314764206,0.4,1.0,-0.36841359667904644
1.84,-2.9848809519888744,0.7303515240230067,3.8064874049609823,22.03184947574617,0.39,1.0,-0.36841359657904643
1.85,-4.044864486478399,0.7296152941141854,3.8119330296336518,105.75067305479593,0.38,1.0,-0.3684135964790464
1.86,-2.93445271060119,0.7291496192417567,3.8151647013884844,133.8975583042026,0.37,1.0,-0.3684135963790464
1.87,-3.03697680671727,0.7289774814060317,3.8203060290908413,11.338044355029602,0.36,1.0,-0.3684135962790464
1.8800000000000001,-3.2809803247994824,0.7290142899269132,3.8514023930441463,123.42590814612915,0.34,1.0,-0.3684135961790464
1.8900000000000001,-1.592955205899827,0.7289139879973945,3.8569721917207875,173.20033089981928,0.34,1.0,-0.3684135960790464
1.9000000000000001,-1.9011442365743512,0.728918415353752,3.8563235747886937,61.18235375792634,0.32,1.0,-0.3684135959790464
1.9100000000000001,-1.4541718707861726,0.7288248316497681,3.8509717043182907,160.39682856397144,0.29,1.0,-0.3684135958790464
1.92,-1.857188748680087,0.7288497073795461,3.848304611199684,58.79260223609838,0.3,1.0,-0.36841359577904637
1.93,-2.9396233180377687,0.7287790907672727,3.8486859000287,58.62929029041983,0.29,1.0,-0.36841359567904636
1.94,-0.26321154858572515,0.7284370439290171,3.8476284748688623,76.27268238531883,0.28,1.0,-0.36841359557904635
1.95,1.7913171524508833,0.7281499849751574,3.846406214330008,61.79719883938327,0.26,1.0,-0.36841359547904634
1.96,0.07114683311839631,0.7283406245275612,3.846444578674582,116.73623310276584,0.24,1.0,-0.36841359537904633
1.97,-0.8302892300468545,0.7286381523684078,3.846808379716894,11.268271414150615,0.25,1.0,-0.3684135952790463
1.98,-1.3910352119368334,0.7284182274313339,3.846848956696227,127.15293851749088,0.24,1.0,-0.3684135951790463
1.99,-0.41867022153082756,0.728452955009828,3.8477231870771953,1.6481212668748162,0.23,1.0,-0.3684135950790463
2.0,0.20512868793780017,0.728237145554735,3.8497227889027354,27.672963190487387,0.22,1.0,-0.3684135949790463
2.0100000000000002,-3.153456469313726,0.7281341768130859,3.850375453736543,38.351594166073646,0.19,1.0,-0.3684135948790463
2.02,-2.2613319865216033,0.7282612006456461,3.849673051231821,30.850213885304058,0.18,1.0,-0.3684135947790463
2.0300000000000002,-4.02191801733728,0.7284533607285064,3.850325833460619,153.4106598124448,0.17,1.0,-0.3684135946790463
2.04,-3.618061668557718,0.7285155753254355,3.849192473601159,279.4601939181582,0.56,1.0,-0.36841359457904627
2.05,-3.6197136802806322,0.7288977061724394,3.8485289679192505,274.8575864542491,0.16,1.0,-0.36841359447904626
2.06,-4.708023042838579,0.7287864156499397,3.8483487347272094,139.4965270832872,0.54,1.0,-0.36841359437904625
2.07,-3.8848695801760806,0.7299026385305638,3.8473571990238256,45.85431352836093,0.53,1.0,-0.36841359427904624
2.08,-2.173293947012153,0.7303636148031005,3.8480670815170566,26.997994333172294,0.52,1.0,-0.36841359417904623
2.09,-3.692423062955053,0.7305567374426191,3.8466123478485073,123.32884048994677,0.55,1.0,-0.3684135940790462
2.1,-3.2212454746620542,0.7311865424936922,3.844806608555972,76.33717372631705,0.54,1.0,-0.3684135939790462
2.11,-6.5571074788947765,0.7325931878077985,3.84234179193976,56.83889533121087,0.53,1.0,-0.3684135938790462
2.12,-1.8626027179767308,0.732277202756227,3.841052412928962,116.0326878406776,0.52,1.0,-0.3684135937790462
2.13,0.07614831936259703,0.7335124631109342,3.839861771636936,54.49682824890566,0.53,1.0,-0.3684135936790462
2.14,-1.403154582144535,0.7341358920396357,3.8393983747075575,307.08303086376395,0.56,1.0,-0.3684135935790462
2.15,1.172213616876602,0.735262068909358,3.839080029838401,139.4312036921447,0.49,1.0,-0.3684135934790462
2.16,0.823460851365032,0.734707511572083,3.8391472627947842,53.08287195094656,0.48,1.0,-0.36841359337904617
2.17,4.78521327621473,0.7350022130680596,3.839047025974744,133.7190768793951,0.49,1.0,-0.36841359327904616
2.18,8.75815314050772,0.7353363510906572,3.839515245470117,95.39338616088997,0.42,1.0,-0.36841359317904615
2.19,6.780892605150983,0.7342540860483473,3.840228505551593,125.1798748780627,0.41000000000000003,1.0,-0.36841359307904614
2.2,8.297119723380682,0.7338145040485946,3.8403528664965574,95.97866540684505,0.27,1.0,-0.36841359297904613
2.21,8.84923549182231,0.7351680564055459,3.83934203925028,97.58246922981276,0.26,1.0,-0.3684135928790461
2.22,6.647842335997575,0.7343484339296206,3.8384059955067458,33.054778301657045,0.23,1.0,-0.3684135927790461
2.23,7.217893624130255,0.7338000904726489,3.838703380818879,171.52199540829318,0.18,1.0,-0.3684135926790461
2.24,5.985410129542469,0.7338069910407405,3.8399249722792996,14.541650462523304,0.17,1.0,-0.3684135925790461
2.25,6.147357387197394,0.7341134789866204,3.8404269179452695,84.687914961556,0.16,1.0,-0.3684135924790461
2.2600000000000002,4.36933936291014,0.7341463796672509,3.839526848468367,26.211520309454457,0.17,1.0,-0.3684135923790461
2.27,3.9482710301586246,0.7341325421133402,3.8394088591520568,17.96831832624517,0.54,1.0,-0.3684135922790461
2.2800000000000002,3.7867011998411764,0.7352967477978053,3.839074039662431,68.04383251632393,0.55,1.0,-0.36841359217904607
2.29,3.0415562601813697,0.7354504508252603,3.8392870154635745,171.06620807506488,0.54,1.0,-0.36841359207904606
2.3000000000000003,3.1955865842134146,0.7340777967550141,3.8398493371107003,201.0348357289585,0.55,1.0,-0.36841359197904605
2.31,0.4435462505403738,0.73328092343966,3.839203483933557,84.16095703235315,0.53,1.0,-0.36841359187904604
2.32,1.2408040435294552,0.7327977731634401,3.841754576423173,208.19121541837316,0.52,1.0,-0.36841359177904603
2.33,0.9499871480405551,0.7336571677911534,3.8412688007828795,299.0928191422691,0.51,1.0,-0.368413591679046
2.34,-0.9882322966807637,0.7329298254224486,3.8416121456739534,365.088423769773,0.47000000000000003,1.0,-0.368413591579046
2.35,-1.862919079695829,0.7325649259723478,3.8439816202171957,192.7166968287414,0.49,1.0,-0.368413591479046
2.36,-1.065847388130719,0.7318138146557202,3.846073455522193,14.67343858647363,0.48,1.0,-0.368413591379046
2.37,-2.594912865206139,0.7319049098981014,3.8506025255366243,74.35957974676126,0.47000000000000003,1.0,-0.368413591279046
2.38,-1.3289620934917896,0.7310947402320174,3.8509918184738283,99.78354766658877,0.43,1.0,-0.368413591179046
2.39,-4.389511837950536,0.7302951880767283,3.85372729778741,49.50529370361487,0.42,1.0,-0.368413591079046
2.4,-3.231652984842608,0.729875154766775,3.851897038028902,13.481482446626956,0.41000000000000003,1.0,-0.36841359097904597
