t,omega,F,S,C,tau_R,IC,kappa,kappa_cum
2.68,0.0024266413550300125,0.6561427498676766,4.551275927876076,0.37381510673503654,1.000328505228078,0.8884847382944903,-0.1182377972134458,-0.750328099876648
2.69,0.0024266413550300125,0.6561427498676766,4.5513566707247755,0.3392449973375818,1.000328505228078,0.8884847382944903,-0.1182377972134458,-0.7515104778487823
2.7,0.0024266413550300125,0.6561427498676766,4.551554870787649,0.558530646325133,1.000328505228078,0.8884847382944903,-0.1182377972134458,-0.7526928558209167
2.71,0.002049962336969524,0.709518503587666,4.551963648691714,0.6355007031807939,1.000328505228078,0.9190823983558867,-0.08437948887753155,-0.753536650709692
2.72,0.002049962336969524,0.709518503587666,4.552473824475555,0.5659529027624856,1.000328505228078,0.9190823983558867,-0.08437948887753155,-0.7543804455984673
2.73,0.0016719664572524273,0.7630808577820549,4.552385801258052,0.028544819171611356,1.000328505228078,0.9454155809573214,-0.0561306693719279,-0.7549417522921865
2.74,0.0016719664572524273,0.7630808577820549,4.552603133981337,0.37520321970653503,1.000328505228078,0.9454155809573214,-0.0561306693719279,-0.7555030589859059
2.75,0.0016719664572524273,0.7630808577820549,4.552569241904479,0.39612250736785726,1.0009163152309104,0.9454155809573214,-0.0561306693719279,-0.7560643656796251
2.7600000000000002,0.0015394962398355139,0.7818520060570119,4.552587464856542,0.45444613664134426,1.0009163152309104,0.9535260372751729,-0.04758853677395935,-0.7565402510473647
2.77,0.0011678356279123392,0.8345166471394263,4.552617933732621,0.33219141933281426,1.0009163152309104,0.9729868224798903,-0.02738472979634561,-0.756814098345328
2.7800000000000002,0.000992336708089736,0.8593850010254693,4.552542842477984,0.21131746796726514,1.0009163152309104,0.9804216174618225,-0.019772567736913743,-0.7570118240226971
2.79,0.0009313151745842241,0.868031806894235,4.55257331018103,0.29907702685877385,1.0009163152309104,0.9827351710910683,-0.017415593815919127,-0.7571859799608563
2.8000000000000003,0.0009313151745842241,0.868031806894235,4.552907822624868,0.03388754444509762,1.0009163152309104,0.9827351710910683,-0.017415593815919127,-0.7573601358990156
2.81,0.000992336708089736,0.8593850010254693,4.552730689399366,0.3035857075156713,1.0009163152309104,0.9804216174618225,-0.019772567736913743,-0.7575578615763847
2.82,0.002799495659792983,0.6033089614423538,4.552734136064876,0.6664403480221724,1.0009163152309104,0.8543931910608533,-0.15736376836773083,-0.759131499260062
2.83,0.00620794671001923,0.12032839947672647,4.552736243198287,0.7528865738526368,1.0009163152309104,0.4612467522857114,-0.7738221030868085,-0.7668697202909301
2.84,0.00620794671001923,0.12032839947672647,4.5527893587227,0.8108404348457723,1.0009163152309104,0.4612467522857114,-0.7738221030868085,-0.7746079413217983
2.85,0.00620794671001923,0.12032839947672647,4.554005941186801,0.7879801145927854,1.0009163152309104,0.4612467522857114,-0.7738221030868085,-0.7823461623526664
2.86,0.004957879548971866,0.2974640341214885,4.554673999391643,0.1871847008656396,1.0009163152309104,0.6104512853126305,-0.49355676697152967,-0.7872817300223817
2.87,0.003919652828543674,0.4445816888834232,4.555200449992394,0.5628789040838091,1.0009163152309104,0.7345556647554651,-0.3084894867099184,-0.7903666248894808
2.88,0.0039152143486351765,0.44521062545575185,4.555269036423449,0.31042897448516404,1.0009163152309104,0.7350687475165611,-0.30779123650302825,-0.793444537254511
2.89,0.0028310694358288924,0.5988349291419082,4.555095647228926,0.5994249301615512,1.0009163152309104,0.8513487570630301,-0.16093340233051037,-0.7950538712778162
2.9,0.001885677378163697,0.7327978291690826,4.5562455131097845,0.4140033988826727,1.0009163152309104,0.9310921750600057,-0.07139698935667958,-0.795767841171383
2.91,0.0028310694358288924,0.5988349291419082,4.556266180955193,0.21240621570137444,1.0009163152309104,0.8513487570630301,-0.16093340233051037,-0.7973771751946882
2.92,0.002444666811080465,0.6535885266253166,4.556101748251779,0.647523020276148,1.0009163152309104,0.8869196306082937,-0.12000089761064026,-0.7985771841707946
2.93,0.002444666811080465,0.6535885266253166,4.556272303121208,0.6700873179175331,1.0009163152309104,0.8869196306082937,-0.12000089761064026,-0.7997771931469009
2.94,0.005002673369931654,0.2911167096327564,4.5571903761562,0.36200002137266873,1.0009163152309104,0.6050068375002277,-0.5025155028331512,-0.8048023481752324
2.95,0.005002673369931654,0.2911167096327564,4.557908177633212,0.7404309579948398,1.0009163152309104,0.6050068375002277,-0.5025155028331512,-0.8098275032035639
2.96,0.0030725259485437917,0.5646203253577164,4.557812337466738,0.7079787619099365,1.0009163152309104,0.8273268311758478,-0.18955544900449905,-0.8117230576936089
2.97,0.0030725259485437917,0.5646203253577164,4.556512443281678,0.5568654310382454,1.0009163152309104,0.8273268311758478,-0.18955544900449905,-0.8136186121836539
2.98,0.0030725259485437917,0.5646203253577164,4.555635860989108,0.4366107487948241,1.0009163152309104,0.8273268311758478,-0.18955544900449905,-0.8155141666736989
2.99,0.0025928449802579134,0.6325915475384052,4.561071133802577,0.5867796714996231,1.0009163152309104,0.8737255480061913,-0.13498895949498246,-0.8168640562686487
3.0,0.0025928449802579134,0.6325915475384052,4.561471054972979,0.6561488442553588,1.0009163152309104,0.8737255480061913,-0.13498895949498246,-0.8182139458635984
3.0100000000000002,0.0013000732143517713,0.8157784628820184,4.562027962950985,0.5389100455784502,1.0009163152309104,0.9666318450001791,-0.033937564392911686,-0.8185533215075276
3.02,0.0033178119442778264,0.5298630804050396,4.559626069800632,0.6143975990321118,1.0009163152309104,0.8016936527794244,-0.22102871069264574,-0.8207636086144541
3.0300000000000002,0.0013000732143517713,0.8157784628820184,4.528543778483276,0.37489632148837837,1.0009163152309104,0.9666318450001791,-0.033937564392911686,-0.8211029842583832
3.04,0.0033178119442778264,0.5298630804050396,4.532480230798519,0.4884150888229521,1.0009163152309104,0.8016936527794244,-0.22102871069264574,-0.8233132713653097
3.0500000000000003,0.0033178119442778264,0.5298630804050396,4.534649905526874,0.4804455775172469,1.0009163152309104,0.8016936527794244,-0.22102871069264574,-0.8255235584722362
3.06,0.004655432967154538,0.34032098524039045,4.53415641079374,0.7532436592734716,1.0009163152309104,0.6471504980335526,-0.43517638706185297,-0.8298753223428549
3.0700000000000003,0.004655432967154538,0.34032098524039045,4.538557360248887,0.7463030849104879,1.0009163152309104,0.6471504980335526,-0.43517638706185297,-0.8342270862134734
3.08,0.004655432967154538,0.34032098524039045,4.538834875566093,0.6305478795733925,1.0009163152309104,0.6471504980335526,-0.43517638706185297,-0.838578850084092
3.09,0.004655432967154538,0.34032098524039045,4.538974553865831,0.41712507756563716,1.0009163152309104,0.6471504980335526,-0.43517638706185297,-0.8429306139547106
3.1,0.003038946978099477,0.5693784954990615,4.540465067905476,0.49995788318869755,1.0009163152309104,0.8307429316840653,-0.18543486810123375,-0.844784962635723
3.11,0.0015685012101316342,0.7777419758271552,4.539996538595474,0.581467732564393,1.0009163152309104,0.9518016380357988,-0.04939861880282603,-0.8452789488237512
3.12,0.0015685012101316342,0.7777419758271552,4.5351725152259394,0.28271054217831826,1.0009163152309104,0.9518016380357988,-0.04939861880282603,-0.8457729350117795
3.13,0.0017008158919440408,0.7589928670864511,4.541541761110361,0.24870694193505644,1.0009163152309104,0.9435702707777406,-0.058084427517164305,-0.8463537792869511
3.14,0.0016391977782854728,0.7677242088964212,4.541052454785275,0.5239223902974252,1.0009163152309104,0.9474775434670156,-0.05395203257845354,-0.8468932996127356
3.15,0.0017008158919440408,0.7589928670864511,4.540548392289063,0.5208043241482285,1.0009163152309104,0.9435702707777406,-0.058084427517164305,-0.8474741438879072
3.16,0.0017008158919440408,0.7589928670864511,4.540772496312996,0.5113765346939856,1.0009163152309104,0.9435702707777406,-0.058084427517164305,-0.8480549881630788
3.17,0.0016632058039725006,0.7643222501863977,4.543478214887861,0.5126446617609275,1.0009163152309104,0.9459703983948574,-0.0555439911860476,-0.8486104280749391
3.18,0.0016391977782854728,0.7677242088964212,4.543501584870637,0.39095705148319393,1.0009163152309104,0.9474775434670156,-0.05395203257845354,-0.8491499484007237
