t,omega,F,S,C,tau_R,IC,kappa,kappa_cum,omega_gate,S_gate,C_gate,regime_gate
2.824999999999962,0.4596843695400914,0.5403156304599086,0.9645258445188936,0.5984268465573641,inf,0.7942888513840396,-0.230308078626521,-1.073590865946988,0.03330675233920788,0.14510936674064337,0.10630942023434606,Stable
2.829999999999962,0.2719335798792835,0.7280664201207164,0.9630535773798546,0.7477826570172871,inf,0.9225660052649792,-0.0805963443649895,-1.073993847668813,0.019703137626400354,0.14488786956310992,0.13284220316340078,Stable
2.8349999999999618,0.2719335798792835,0.7280664201207164,0.9601613835461048,0.6088188125361759,inf,0.9225660052649792,-0.0805963443649895,-1.0743968293906376,0.019703137626400354,0.14445274963543608,0.10815553373118869,Stable
2.8399999999999617,0.2579188503447766,0.7420811496552234,0.9484085939137836,0.5620596912061312,inf,0.93006296985461,-0.0725029748539752,-1.0747593442649075,0.01868769060092542,0.1426845856503302,0.09984886248496813,Stable
2.8449999999999616,0.3359617211590072,0.6640382788409928,0.9517302485268782,0.6145918455766877,inf,0.884247581859158,-0.1230181742712952,-1.075374435136264,0.02434234136194868,0.14318431637312665,0.10918110235174973,Stable
2.849999999999961,0.3359617211590072,0.6640382788409928,0.9522382525054645,0.4338676472126423,inf,0.884247581859158,-0.1230181742712952,-1.0759895260076204,0.02434234136194868,0.14326074370377134,0.07707578344614659,Stable
2.8549999999999613,0.3359617211590072,0.6640382788409928,0.9721937466849584,0.293588337841404,inf,0.884247581859158,-0.1230181742712952,-1.076604616878977,0.02434234136194868,0.1462629744266063,0.05215542411413711,Stable
2.859999999999961,0.3359617211590072,0.6640382788409928,0.9650844361250652,0.4847896194662055,inf,0.884247581859158,-0.1230181742712952,-1.0772197077503334,0.02434234136194868,0.14519340479384726,0.08612197744397358,Stable
2.864999999999961,0.3359617211590072,0.6640382788409928,0.9566969035878646,0.5373748503376771,inf,0.884247581859158,-0.1230181742712952,-1.0778347986216898,0.02434234136194868,0.1439315313646321,0.09546364625277677,Stable
2.869999999999961,0.2806597521876698,0.7193402478123302,0.9480968291291476,0.4894681150860749,inf,0.9177301213904284,-0.0858519061008568,-1.078264058152194,0.020335398541069822,0.14263768178484268,0.08695310352024925,Stable
2.874999999999961,0.2806597521876698,0.7193402478123302,0.9560572649891114,0.2778163640775084,inf,0.9177301213904284,-0.0858519061008568,-1.0786933176826985,0.020335398541069822,0.14383530008940457,0.0493535622049717,Stable
2.879999999999961,0.3882350974824183,0.6117649025175818,0.9602229051040392,0.5029955877188979,inf,0.8485061353011101,-0.164277951787106,-1.0795147074416338,0.028129845385372342,0.14446200532761216,0.08935623396318391,Stable
2.8849999999999607,0.2806597521876698,0.7193402478123302,0.9584465606476156,0.3033121574121484,inf,0.9177301213904284,-0.0858519061008568,-1.0799439669721382,0.020335398541069822,0.1441947608357723,0.0538828426398535,Stable
2.8899999999999606,0.3711921110461556,0.6288078889538444,0.9691348315044828,0.676632121039219,inf,0.8605604733084639,-0.1501713772376654,-1.0806948238583265,0.02689498388916571,0.14580277188535293,0.12020244230924544,Stable
2.8949999999999605,0.3711921110461556,0.6288078889538444,0.9487450740849706,0.6090233631664171,inf,0.8605604733084639,-0.1501713772376654,-1.0814456807445147,0.02689498388916571,0.1427352078548457,0.10819187177156007,Stable
2.8999999999999604,0.3711921110461556,0.6288078889538444,0.9642524522839762,0.4803974067733557,inf,0.8605604733084639,-0.1501713772376654,-1.082196537630703,0.02689498388916571,0.14506823588416493,0.08534170899911857,Stable
2.9049999999999603,0.2374226237677691,0.7625773762322309,0.9491925152448072,0.7017446721140924,inf,0.940411668125045,-0.0614375441404095,-1.082503725351405,0.017202622176319918,0.14280252373209934,0.12466364046693754,Stable
2.90999999999996,0.2374226237677691,0.7625773762322309,0.958161250929666,0.6883191568812564,inf,0.940411668125045,-0.0614375441404095,-1.082810913072107,0.017202622176319918,0.14415183703779227,0.12227862256715426,Stable
2.91499999999996,0.2374226237677691,0.7625773762322309,0.95123313265722,0.1292305934573791,inf,0.940411668125045,-0.0614375441404095,-1.083118100792809,0.017202622176319918,0.14310952711843458,0.022957575426351642,Stable
2.91999999999996,0.2390567982890901,0.7609432017109099,0.9572063844822624,0.6309589907755844,inf,0.939613919535529,-0.0622862013439548,-1.0834295317995288,0.017321027433638406,0.14400818089182998,0.11208869536331974,Stable
2.92499999999996,0.2374226237677691,0.7625773762322309,0.9561978473122508,0.6081176085618626,inf,0.940411668125045,-0.0614375441404095,-1.083736719520231,0.017202622176319918,0.14385645018299886,0.10803096614468399,Stable
2.92999999999996,0.2390567982890901,0.7609432017109099,0.9536908272053746,0.2228070073363623,inf,0.939613919535529,-0.0622862013439548,-1.0840481505269508,0.017321027433638406,0.14347927822624706,0.03958125192802128,Stable
2.93499999999996,0.3762369523494518,0.6237630476505481,0.9645165395674768,0.6973895621274895,inf,0.8570311088452582,-0.1542810496722359,-1.084819555775312,0.027260511392412347,0.14510796684491709,0.12388996324908533,Stable
2.9399999999999595,0.3762369523494518,0.6237630476505481,0.9564217123221136,0.5491190668259812,inf,0.8570311088452582,-0.1542810496722359,-1.0855909610236731,0.027260511392412347,0.14389012985057975,0.09754998454652272,Stable
2.9449999999999594,0.3762369523494518,0.6237630476505481,0.9435956687876026,0.375306051642559,inf,0.8570311088452582,-0.1542810496722359,-1.0863623662720343,0.027260511392412347,0.14196049876225036,0.06667242452455277,Stable
2.9499999999999598,0.3931387578541976,0.6068612421458024,0.9449814922252678,0.6862850919413855,inf,0.8449700929407322,-0.1684540333861184,-1.0872046364389651,0.028485143525532833,0.14216899080276615,0.12191727470029187,Stable
2.954999999999959,0.3931387578541976,0.6068612421458024,0.9661080931044156,0.6276149910619391,inf,0.8449700929407322,-0.1684540333861184,-1.0880469066058958,0.028485143525532833,0.14534741022239778,0.11149464001158116,Stable
2.959999999999959,0.3931387578541976,0.6068612421458024,0.95411245907215,0.2396173621064189,inf,0.8449700929407322,-0.1684540333861184,-1.0888891767728264,0.028485143525532833,0.14354271119026057,0.0425675802985134,Stable
2.964999999999959,0.3656745127528709,0.6343254872471291,0.9585840101169666,0.603938430137448,inf,0.8643823148392082,-0.1457401024538764,-1.0896178772850955,0.02649520244772681,0.14421543960303362,0.10728854284280291,Stable
2.969999999999959,0.3656745127528709,0.6343254872471291,0.9481328581437002,0.5120915343702022,inf,0.8643823148392082,-0.1457401024538764,-1.090346577797365,0.02649520244772681,0.1426431022176032,0.09097211202839034,Stable
2.974999999999959,0.2911176787856829,0.7088823212143172,0.9560099057859484,0.3030414759520606,inf,0.9117685207599986,-0.0923691251127189,-1.090808423422929,0.0210931349233839,0.14382817507142875,0.053834756580119277,Stable
2.9799999999999587,0.2911176787856829,0.7088823212143172,0.9555609559719328,0.2946543453341119,inf,0.9117685207599986,-0.0923691251127189,-1.0912702690484926,0.0210931349233839,0.14376063222270125,0.052344798369599065,Stable
2.9849999999999586,0.2911176787856829,0.7088823212143172,0.9497789297214136,0.6875381440999456,inf,0.9117685207599986,-0.0923691251127189,-1.0917321146740562,0.0210931349233839,0.1428907476338553,0.12213987709399506,Stable
2.9899999999999585,0.2911176787856829,0.7088823212143172,0.954984970773051,0.7369573762243539,inf,0.9117685207599986,-0.0923691251127189,-1.0921939602996198,0.0210931349233839,0.14367397736743046,0.1309191120928861,Stable
2.9949999999999584,0.2194863225485831,0.7805136774514169,0.9466606424311595,0.7431263556540362,inf,0.9488491198373536,-0.0525054710533885,-1.0924564876548868,0.015903034933041335,0.14242161277699733,0.13201501985568107,Stable
2.9999999999999583,0.4844775926305024,0.5155224073694976,0.9489766880876956,0.7228864330632135,inf,0.7742801325909737,-0.2558215295453657,-1.0937355953026136,0.03510316265002448,0.14277005332990964,0.1284194351178026,Stable
3.004999999999958,0.2055523743527075,0.7944476256472925,0.9565606473075012,0.6506346289437994,inf,0.954993696558936,-0.0460505285137638,-1.0939658479451824,0.014893440975927453,0.14391103210826656,0.11558403601930284,Stable
3.009999999999958,0.4844775926305024,0.5155224073694976,0.9530709999358372,0.6192876546106293,inf,0.7742801325909737,-0.2558215295453657,-1.0952449555929091,0.03510316265002448,0.1433860274926537,0.11001530412394861,Stable
3.014999999999958,0.229297878171244,0.770702121828756,0.9430143634971684,0.6896744478017968,inf,0.9443063513604004,-0.0573046301474314,-1.0955314787436463,0.01661393805448808,0.14187304351876753,0.12251938748744548,Stable
3.019999999999958,0.4844775926305024,0.5155224073694976,0.9579097972484946,0.6757396573014772,inf,0.7742801325909737,-0.2558215295453657,-1.096810586391373,0.03510316265002448,0.1441140067560567,0.12004389778022688,Stable
3.0249999999999577,0.229297878171244,0.770702121828756,0.9554352337858648,0.6641625510129999,inf,0.9443063513604004,-0.0573046301474314,-1.0970971095421105,0.01661393805448808,0.14374171778208852,0.11798724630377704,Stable
3.0299999999999576,0.5093460675227337,0.4906539324772663,0.9639325642358132,0.7474554573797699,inf,0.753701800548083,-0.2827584659224058,-1.0985109018717223,0.03690502538274704,0.14502010990354905,0.13278407675419063,Stable
3.034999999999957,0.30272708919179,0.69727291080821,0.9462726730184412,0.7233955305634292,inf,0.9049431415372085,-0.0998831532362023,-1.0990103176379031,0.02193430286996275,0.14236324420541968,0.12850987534521224,Stable
3.0399999999999574,0.4039026159188745,0.5960973840811254,0.952265223196516,0.5464800355910102,inf,0.837105956900484,-0.1778046132797891,-1.099899340704302,0.02926504638612664,0.14326480134506864,0.09708116553851184,Stable
3.0449999999999573,0.4039026159188745,0.5960973840811254,0.9603189600085378,0.3710859180471512,inf,0.837105956900484,-0.1778046132797891,-1.100788363770701,0.02926504638612664,0.14447645643479953,0.06592272561244643,Stable
3.049999999999957,0.4039026159188745,0.5960973840811254,0.9499091446871242,0.2368724828625837,inf,0.837105956900484,-0.1778046132797891,-1.1016773868371,0.02926504638612664,0.14291033799664524,0.04207995758789452,Stable
3.054999999999957,0.30272708919179,0.69727291080821,0.956098821499358,0.505214009863715,inf,0.9049431415372085,-0.0998831532362023,-1.102176802603281,0.02193430286996275,0.14384155211356764,0.08975033254583822,Stable
3.059999999999957,0.4039026159188745,0.5960973840811254,0.965990458188876,0.2501184247405418,inf,0.837105956900484,-0.1778046132797891,-1.10306582566968,0.02926504638612664,0.14532971248189913,0.04443307461398467,Stable
3.064999999999957,0.2938522849172573,0.7061477150827427,0.952386942381994,0.6048558423190746,inf,0.910180251506938,-0.0941126095203253,-1.1035363887172815,0.021291272722284378,0.14328311354896164,0.10745151941664101,Stable
3.0699999999999568,0.2938522849172573,0.7061477150827427,0.9497141087844326,0.5301410376145868,inf,0.910180251506938,-0.0941126095203253,-1.1040069517648832,0.021291272722284378,0.14288099556223346,0.09417857282884934,Stable
3.0749999999999567,0.351139875791466,0.6488601242085339,0.9386948433065392,0.2504274425482178,inf,0.8742536208361685,-0.1343847499604373,-1.1046788755146857,0.02544208516619264,0.1412231875889886,0.04448797105481969,Stable
3.079999999999957,0.351139875791466,0.6488601242085339,0.953381000689058,0.5159926583038017,inf,0.8742536208361685,-0.1343847499604373,-1.1053507992644875,0.02544208516619264,0.14343266596610116,0.09166513946529285,Stable
3.0849999999999564,0.351139875791466,0.6488601242085339,0.9502097537639616,0.650312096698026,inf,0.8742536208361685,-0.1343847499604373,-1.1060227230142898,0.02544208516619264,0.14295556352691408,0.11552673876358595,Stable
3.0899999999999563,0.3820730792862332,0.6179269207137668,0.9424406233883303,0.4934161460584254,inf,0.8529071829469561,-0.1591045381752754,-1.1068182457051663,0.027683372049384508,0.1417867264290386,0.08765446390565367,Stable
3.094999999999956,0.4245080538229459,0.5754919461770541,0.9517392122864236,0.1983808367052053,inf,0.821676023857894,-0.1964090810057074,-1.1078002911101947,0.03075802779377917,0.14318566493779047,0.035241987984095606,Stable
3.099999999999956,0.3820730792862332,0.6179269207137668,0.9501677260983376,0.1760690544004463,inf,0.8529071829469561,-0.1591045381752754,-1.1085958138010712,0.027683372049384508,0.14294924061915693,0.03127834120778658,Stable
3.104999999999956,0.3820730792862332,0.6179269207137668,0.953532370117336,0.4659663449593068,inf,0.8529071829469561,-0.1591045381752754,-1.1093913364919477,0.027683372049384508,0.14345543893999932,0.08277805761274902,Stable
3.109999999999956,0.3821226048162376,0.6178773951837624,0.9620979032434408,0.134842143255541,inf,0.8528720012932619,-0.1591457881255758,-1.1101870654325756,0.027686960456281995,0.14474409190330592,0.023954456848183987,Stable
3.114999999999956,0.338259738104073,0.6617402618959269,0.9473354839593816,0.2036964069395287,inf,0.8827556370356264,-0.1247068470990853,-1.1108105996680708,0.02450884578614128,0.14252314020352205,0.03618628918494706,Stable
3.119999999999956,0.338259738104073,0.6617402618959269,0.9620086059125909,0.2983920665615026,inf,0.8827556370356264,-0.1247068470990853,-1.1114341339035665,0.02450884578614128,0.14473065744822636,0.053008797618575645,Stable
3.124999999999956,0.3700376912521901,0.6299623087478099,0.9462656309214024,0.3295440084816175,inf,0.8613634266063852,-0.1492387537380617,-1.1121803276722566,0.026811339595992207,0.142362184747814,0.058542882367201614,Stable
3.1299999999999555,0.3821226048162376,0.6178773951837624,0.9576572519110066,0.1202622406224998,inf,0.8528720012932619,-0.1591457881255758,-1.1129760566128846,0.027686960456281995,0.14407601223864236,0.021364364166165172,Stable
3.134999999999956,0.3934782725381406,0.6065217274618594,0.9500713476812106,0.3249710650199097,inf,0.8447241752560846,-0.168745112888608,-1.1138197821773277,0.028509743299297008,0.14293474084068417,0.05773050743620493,Stable
3.1399999999999557,0.3934782725381406,0.6065217274618594,0.9593529199374844,0.5191133370112865,inf,0.8447241752560846,-0.168745112888608,-1.1146635077417708,0.028509743299297008,0.1443311192582446,0.0922195222541649,Stable
3.144999999999955,0.4375570481292548,0.5624429518707452,0.9455944073158749,0.7589487060160293,inf,0.8116634014736629,-0.208669542646326,-1.1157068554550025,0.03170350179819398,0.14226120162445557,0.13482583107413623,Stable
3.149999999999955,0.4375570481292548,0.5624429518707452,0.9529854327354176,0.6645813200827826,inf,0.8116634014736629,-0.208669542646326,-1.116750203168234,0.03170350179819398,0.14337315422198166,0.11806163985292474,Stable
3.154999999999955,0.4375570481292548,0.5624429518707452,0.938621282066764,0.5853045273381942,inf,0.8116634014736629,-0.208669542646326,-1.1177935508814658,0.03170350179819398,0.14121212057094953,0.10397826454448138,Stable
3.159999999999955,0.1955405857973141,0.8044594142026859,0.9567738872071048,0.7516056250475702,inf,0.9591825741536156,-0.0416738320708477,-1.11800192004182,0.01416802983736595,0.14394311326707754,0.13352134634892443,Stable
3.1649999999999547,0.4168883513045479,0.5831116486954521,0.9481634282266932,0.7626926185271811,inf,0.8274376785715059,-0.1894214753861006,-1.1189490274187504,0.030205936921225397,0.14264770137418314,0.13549093019319874,Stable
3.169999999999954,0.4168883513045479,0.5831116486954521,0.9517529903262965,0.5966048337792862,inf,0.8274376785715059,-0.1894214753861006,-1.1198961347956808,0.030205936921225397,0.1431877377932274,0.10598574304103273,Stable
3.1749999999999545,0.4168883513045479,0.5831116486954521,0.9491848137281748,0.5617497941882053,inf,0.8274376785715059,-0.1894214753861006,-1.120843242172611,0.030205936921225397,0.1428013650672405,0.09979380985406164,Stable
3.1799999999999544,0.4168883513045479,0.5831116486954521,0.9427212337375882,0.7715492987726109,inf,0.8274376785715059,-0.1894214753861006,-1.1217903495495418,0.030205936921225397,0.14182894322427855,0.13706430302483086,Stable
3.1849999999999543,0.4613021042673052,0.5386978957326948,0.9466832422722709,0.7685686093405967,inf,0.7930000791258459,-0.231931944956569,-1.1229500092743248,0.03342396643975203,0.1424250128399928,0.13653478907130587,Stable
3.189999999999954,0.5235906204401527,0.4764093795598473,0.955084161183522,0.4914589022003812,inf,0.7417113872919581,-0.2987950639130896,-1.12444398459389,0.03793712442208982,0.14368890019996208,0.0873067631616063,Stable
3.194999999999954,0.4613021042673052,0.5386978957326948,0.9481543948450772,0.2664633501062271,inf,0.7930000791258459,-0.231931944956569,-1.1256036443186728,0.03342396643975203,0.14264634233513482,0.0473367203133644,Stable
3.199999999999954,0.4613021042673052,0.5386978957326948,0.9524063486939268,0.6910705388143162,inf,0.7930000791258459,-0.231931944956569,-1.1267633040434557,0.03342396643975203,0.14328603315723482,0.12276740046846253,Stable
3.204999999999954,0.4613021042673052,0.5386978957326948,0.9537200475738808,0.5967945733059554,inf,0.7930000791258459,-0.231931944956569,-1.1279229637682384,0.03342396643975203,0.14348367432324538,0.10601944991630376,Stable
3.209999999999954,0.3938106674995786,0.6061893325004214,0.9437584694099632,0.6498257010465408,inf,0.8444832783096068,-0.1690303317878619,-1.1287681154271778,0.028533827208590015,0.14198499151726568,0.11544033147753023,Stable
3.2149999999999537,0.3279240768201637,0.6720759231798363,0.9524720729172922,0.7513187195462037,inf,0.8894052010155992,-0.1172023418990944,-1.1293541271366732,0.023759968222630642,0.14329592112497178,0.13347037811832485,Stable
3.2199999999999536,0.3938106674995786,0.6061893325004214,0.9520964296599256,0.4385961091511384,inf,0.8444832783096068,-0.1690303317878619,-1.1301992787956123,0.028533827208590015,0.14323940697814347,0.07791578594632437,Stable
3.224999999999953,0.4096066726984307,0.5903933273015692,0.9491985816549052,0.322659399198484,inf,0.8328829795628391,-0.1828621153940257,-1.1311135893725826,0.029678337807532887,0.14280343640119236,0.05731984428720839,Stable
3.2299999999999534,0.4096066726984307,0.5903933273015692,0.9437420768572354,0.0486476540683008,inf,0.8328829795628391,-0.1828621153940257,-1.1320278999495528,0.029678337807532887,0.1419825253179833,0.008642165587178974,Stable
3.234999999999953,0.4183749207575402,0.5816250792424598,0.9471403888091934,0.2113597080281007,inf,0.8263186536211008,-0.1907747885506529,-1.1329817738923058,0.030313647350134223,0.14249378885554226,0.0375476604210372,Stable
3.239999999999953,0.4183749207575402,0.5816250792424598,0.9490610047272096,0.3589969534183585,inf,0.8263186536211008,-0.1907747885506529,-1.133935647835059,0.030313647350134223,0.14278273845829173,0.06377514345045987,Stable
3.244999999999953,0.4183749207575402,0.5816250792424598,0.9488101198693778,0.4831833252062946,inf,0.8263186536211008,-0.1907747885506529,-1.1348895217778123,0.030313647350134223,0.14274499375393604,0.08583662224562434,Stable
3.249999999999953,0.4643302157026304,0.5356697842973697,0.9530023352128592,0.5253711481036166,inf,0.790581222552706,-0.2349868666346676,-1.1360644561109856,0.03364337037061182,0.14337569713756224,0.09333121079719871,Stable
3.254999999999953,0.4000511364958614,0.5999488635041386,0.9527767320781764,0.6762422940926296,inf,0.8399357966217544,-0.1744298107533748,-1.1369366051647525,0.02898598475214027,0.14334175597549328,0.12013319027464497,Stable
3.2599999999999527,0.4000511364958614,0.5999488635041386,0.954326069226039,0.5305486588699236,inf,0.8399357966217544,-0.1744298107533748,-1.1378087542185191,0.02898598475214027,0.14357484805246737,0.09425098598942085,Stable
3.2649999999999526,0.3746174207092831,0.6253825792907168,0.9510126194340478,0.5053503706544105,inf,0.8581677393067692,-0.152955686591606,-1.1385735326514774,0.02714316709528391,0.14307635171483674,0.08977455678758961,Stable
3.2699999999999525,0.4726348314730886,0.5273651685269114,0.9351226477116624,0.5775897300361564,inf,0.7839048757513181,-0.2434675851862452,-1.139790870577409,0.03424508711163494,0.1406857638967237,0.1026077451015063,Stable
3.2749999999999524,0.3804247827762045,0.6195752172237954,0.9513361782912796,0.4784490744295667,inf,0.8540763133388084,-0.1577347175958593,-1.140579544165388,0.02756394357350217,0.14312502995517945,0.08499559136906305,Stable
3.2799999999999523,0.3804247827762045,0.6195752172237954,0.9485365860365772,0.3497021228165334,inf,0.8540763133388084,-0.1577347175958593,-1.1413682177533673,0.02756394357350217,0.14270384159457672,0.062123934020032405,Stable
3.284999999999952,0.3804247827762045,0.6195752172237954,0.9597049842366954,0.4368911290697824,inf,0.8540763133388084,-0.1577347175958593,-1.142156891341347,0.02756394357350217,0.14438408603751837,0.07761289939468854,Stable
3.289999999999952,0.3804247827762045,0.6195752172237954,0.9425305989138588,0.700441494827269,inf,0.8540763133388084,-0.1577347175958593,-1.142945564929326,0.02756394357350217,0.14180026291601383,0.12443213343709461,Stable
3.294999999999952,0.3804247827762045,0.6195752172237954,0.955316464932002,0.6628098858950834,inf,0.8540763133388084,-0.1577347175958593,-1.1437342385173055,0.02756394357350217,0.14372384944473865,0.11774694785245556,Stable
3.299999999999952,0.3152982199204885,0.6847017800795114,0.9551768122346764,0.6504297441528009,inf,0.897312621141015,-0.10835094794558,-1.1442759932570332,0.022845152934809366,0.14370283920992982,0.11554763861589222,Stable
3.304999999999952,0.4678951281846355,0.5321048718153645,0.9415873090245984,0.6475360187523654,inf,0.7877228442575616,-0.2386089587829227,-1.1454690380509478,0.0339016685965617,0.1416583484206571,0.11503357366140793,Stable
3.309999999999952,0.4678951281846355,0.5321048718153645,0.9604068066301428,0.4708784787480601,inf,0.7877228442575616,-0.2386089587829227,-1.1466620828448624,0.0339016685965617,0.14448967263600745,0.08365068907672837,Stable
3.3149999999999515,0.470471216478372,0.529528783521628,0.9496293625373928,0.014801044615261,inf,0.7856502020002122,-0.2412436085055029,-1.14786830088739,0.03408832087470911,0.1428682458009788,0.0026293781453206487,Stable
3.3199999999999514,0.4678951281846355,0.5321048718153645,0.9462938134197936,0.2555221913634611,inf,0.7877228442575616,-0.2386089587829227,-1.1490613456813046,0.0339016685965617,0.14236642470106978,0.045393043739816986,Stable
3.3249999999999518,0.470471216478372,0.529528783521628,0.938433349617789,0.4885150290633727,inf,0.7856502020002122,-0.2412436085055029,-1.150267563723832,0.03408832087470911,0.14118384682503,0.08678378955465793,Stable
3.329999999999951,0.470471216478372,0.529528783521628,0.9527653484832124,0.6229029084733465,inf,0.7856502020002122,-0.2412436085055029,-1.1514737817663596,0.03408832087470911,0.1433400433554885,0.1106575472725581,Stable
3.334999999999951,0.4647003463464558,0.5352996536535441,0.95412436226193,0.5473530652211399,inf,0.790284985156804,-0.2353616452138756,-1.152650589992429,0.03367018844515148,0.14354450198139487,0.09723625763433011,Stable
3.339999999999951,0.4414481475795111,0.5585518524204889,0.937108038401094,0.1194111521766479,inf,0.8086433090960201,-0.2123973502497486,-1.1537125767436778,0.031985434128950795,0.1409844586256554,0.021213169881070557,Stable
3.344999999999951,0.4414481475795111,0.5585518524204889,0.9481276601568764,0.5589109817114515,inf,0.8086433090960201,-0.2123973502497486,-1.1547745634949265,0.031985434128950795,0.1426423201995986,0.0992895000787,Stable
3.349999999999951,0.4414481475795111,0.5585518524204889,0.9527676183716351,0.3207702825556714,inf,0.8086433090960201,-0.2123973502497486,-1.1558365502461752,0.031985434128950795,0.1433403848518553,0.05698424621668765,Stable
3.3549999999999507,0.3284043749502391,0.6715956250497608,0.9533169565992032,0.702402737788357,inf,0.8890996759051337,-0.1175459171279283,-1.1564242798318147,0.023794768559399566,0.143423030768273,0.12478054461438622,Stable
3.3599999999999506,0.3284043749502391,0.6715956250497608,0.953617323142689,0.7179573630604991,inf,0.8890996759051337,-0.1175459171279283,-1.1570120094174543,0.023794768559399566,0.1434682198102909,0.1275437949668007,Stable
3.3649999999999505,0.5166204348389659,0.4833795651610341,0.951844338879719,0.5619737994298304,inf,0.7475958603284764,-0.2908927273211808,-1.1584664730540604,0.03743209475181995,0.14320148084720066,0.09983360397009039,Stable
3.3699999999999504,0.5166204348389659,0.4833795651610341,0.9441745156383468,0.0747858656840196,inf,0.7475958603284764,-0.2908927273211808,-1.1599209366906664,0.03743209475181995,0.14204758414252155,0.013285570439109108,Stable
3.3749999999999503,0.5166204348389659,0.4833795651610341,0.9442183968311032,0.6414706138865897,inf,0.7475958603284764,-0.2908927273211808,-1.1613754003272725,0.03743209475181995,0.14205418590662033,0.11395606572793758,Stable
3.37999999999995,0.5166204348389659,0.4833795651610341,0.9551646895920376,0.7706104234295891,inf,0.7475958603284764,-0.2908927273211808,-1.1628298639638783,0.03743209475181995,0.14370101540291982,0.1368975135601483,Stable
3.38499999999995,0.4319883104734287,0.5680116895265712,0.94840967834825,0.7061368937916367,inf,0.8159583821294815,-0.2033919153554663,-1.1638468235406556,0.03130001501849297,0.1426847487995082,0.12544391050790685,Stable
3.38999999999995,0.4319883104734287,0.5680116895265712,0.9508597746291636,0.2052936713947911,inf,0.8159583821294815,-0.2033919153554663,-1.1648637831174329,0.03130001501849297,0.14305335677595316,0.036470040255235314,Stable
3.39499999999995,0.4541718194029267,0.5458281805970733,0.9442504343078753,0.3439158352997371,inf,0.7986619715775398,-0.2248174745704183,-1.165987870490285,0.032907336665449594,0.14205900582719871,0.06109601076632377,Stable
3.3999999999999497,0.4319883104734287,0.5680116895265712,0.949746404063344,0.2830633589456456,inf,0.8159583821294815,-0.2033919153554663,-1.1670048300670623,0.03130001501849297,0.14288585426819575,0.05028568111910999,Stable
3.4049999999999496,0.443863824672678,0.556136175327322,0.947329645265918,0.1487343273295198,inf,0.8067606317954507,-0.2147282571913566,-1.1680784713530192,0.03216046370142484,0.14252226179355937,0.02642237760272509,Stable
3.409999999999949,0.443863824672678,0.556136175327322,0.9494686767127712,0.1028224125663416,inf,0.8067606317954507,-0.2147282571913566,-1.169152112638976,0.03216046370142484,0.14284407120950718,0.01826621103299163,Stable
3.4149999999999494,0.443863824672678,0.556136175327322,0.9592476225993825,0.0027185822126714,inf,0.8067606317954507,-0.2147282571913566,-1.1702257539249328,0.03216046370142484,0.1443152776609061,0.0004829510917685711,Stable
3.4199999999999493,0.443863824672678,0.556136175327322,0.9498513990555584,0.444764418782935,inf,0.8067606317954507,-0.2147282571913566,-1.1712993952108894,0.03216046370142484,0.1429016503787072,0.07901157472076628,Stable
3.424999999999949,0.4944557602514632,0.5055442397485368,0.9564929052641802,0.3347816618546795,inf,0.766080733566502,-0.2664677054409747,-1.1726317337380945,0.03582613776027883,0.1439008405669368,0.05947334178205227,Stable
3.429999999999949,0.4944557602514632,0.5055442397485368,0.9481183493184412,0.3109277208377277,inf,0.766080733566502,-0.2664677054409747,-1.1739640722652993,0.03582613776027883,0.14264091941819204,0.05523573336858456,Stable
3.434999999999949,0.4944557602514632,0.5055442397485368,0.954930494157258,0.5048858964627799,inf,0.766080733566502,-0.2664677054409747,-1.1752964107925044,0.03582613776027883,0.1436657815608952,0.08969204380825034,Stable
3.439999999999949,0.4108257635309085,0.5891742364690915,0.9550061629999432,0.0724717394737373,inf,0.8319755437714074,-0.1839522210788913,-1.1762161718978987,0.029766667886010345,0.14367716566004243,0.012874470206591996,Stable
3.4449999999999488,0.4108257635309085,0.5891742364690915,0.9550536699097468,0.1371314272380253,inf,0.8319755437714074,-0.1839522210788913,-1.1771359330032931,0.029766667886010345,0.14368431289993921,0.02436114390497256,Stable
3.4499999999999487,0.4108257635309085,0.5891742364690915,0.9521383116096312,0.5804073030346631,inf,0.8319755437714074,-0.1839522210788913,-1.1780556941086875,0.029766667886010345,0.1432457079634765,0.1031082817229202,Stable
3.454999999999949,0.4915876023322443,0.5084123976677557,0.9572373179046948,0.4410374180977343,inf,0.7684457428097627,-0.2633853069012596,-1.179372620643194,0.03561832337324466,0.14401283471149257,0.07834947995624152,Stable
3.4599999999999485,0.4915876023322443,0.5084123976677557,0.9487834980268168,0.1097204542176048,inf,0.7684457428097627,-0.2633853069012596,-1.1806895471777004,0.03561832337324466,0.1427409885956114,0.019491635348289068,Stable
3.4649999999999483,0.5127202309229587,0.4872797690770413,0.9495574089761234,0.4450693005902895,inf,0.7508741969677399,-0.2865171419565477,-1.1821221328874831,0.03714950275063265,0.14285742065225945,0.07906573640880937,Stable
3.469999999999948,0.5127202309229587,0.4872797690770413,0.9489169816031,0.7128713013812018,inf,0.7508741969677399,-0.2865171419565477,-1.183554718597266,0.03714950275063265,0.14276107070884334,0.12664026553540447,Stable
3.474999999999948,0.4915876023322443,0.5084123976677557,0.9596603915607002,0.6086393111340264,inf,0.7684457428097627,-0.2633853069012596,-1.184871645131772,0.03561832337324466,0.14437737723338243,0.10812364563976441,Stable
