t,omega,F,S,C,tau_R,IC,kappa,kappa_cum,omega_gate,S_gate,C_gate,regime_gate
2.53,0.4598530706554996,0.5401469293445004,0.9645681944203583,0.6049703076871863,1.000328505228078,0.6294405538978465,-0.4629238479095663,-0.3869546242256479,0.03331897569645596,0.14511573812759793,0.1074718539771489,Stable
2.54,0.4598530706554996,0.5401469293445004,0.9650706332775842,0.8015638125279779,1.000328505228078,0.6294405538978465,-0.4629238479095663,-0.3915838627047436,0.03331897569645596,0.1451913282061969,0.14239632576796996,Stable
2.5500000000000003,0.5499361045697948,0.4500638954302052,0.96896295156543,0.28589802766631,1.000328505228078,0.515788892879843,-0.6620577001520555,-0.3982044397062641,0.03984600489161814,0.145776913180526,0.05078925476388193,Stable
2.56,0.5499361045697948,0.4500638954302052,0.9708130607403372,0.7816363720452253,1.000328505228078,0.515788892879843,-0.6620577001520555,-0.4048250167077847,0.03984600489161814,0.14605525530302843,0.13885625289747114,Stable
2.57,0.4157990083193436,0.5842009916806564,0.96996717186356,0.7602594975644693,1.000328505228078,0.6849044438141215,-0.3784759339316716,-0.4086097760471014,0.03012700781372289,0.14592799443185567,0.13505869076344396,Stable
2.58,0.5429085838431698,0.4570914161568302,0.969225992971134,0.4985261677839404,1.000328505228078,0.5245338936979842,-0.6452452132005738,-0.4150622281791072,0.039336820964754306,0.14581648679280934,0.08856224979485564,Stable
2.59,0.4131252773635075,0.5868747226364925,0.9693131057403744,0.6502715209221223,1.000328505228078,0.6882355457525577,-0.3736241220992888,-0.4187984694001,0.029933280768235565,0.1458295925886274,0.11551953055219519,Stable
2.6,0.4131252773635075,0.5868747226364925,0.9766270873000298,0.7102488500401289,1.000328505228078,0.6882355457525577,-0.3736241220992888,-0.4225347106210929,0.029933280768235565,0.1469299542207242,0.1261743919148173,Stable
2.61,0.5429085838431698,0.4570914161568302,0.9766354185821116,0.7762714627837959,1.000328505228078,0.5245338936979842,-0.6452452132005738,-0.4289871627530986,0.039336820964754306,0.1469312076314792,0.13790318670989368,Stable
2.62,0.5429085838431698,0.4570914161568302,0.976902124445317,0.8238183631694536,1.000328505228078,0.5245338936979842,-0.6452452132005738,-0.4354396148851044,0.039336820964754306,0.14697133254791944,0.14634980544536336,Stable
2.63,0.2783564731145709,0.7216435268854291,0.977222024426744,0.6120277947104849,1.000328505228078,0.8439864659093869,-0.1696188083186064,-0.4371358029682904,0.020168512845712076,0.147019460323851,0.1087256034672904,Stable
2.64,0.5349219204563064,0.4650780795436936,0.9771363122089308,0.4661074301049961,1.000328505228078,0.5345122561950478,-0.6264005998653962,-0.4433998089669444,0.03875814168595042,0.14700656523584535,0.08280312112740949,Stable
2.65,0.5349219204563064,0.4650780795436936,0.9768154864842484,0.6677802156253481,1.000328505228078,0.5345122561950478,-0.6264005998653962,-0.4496638149655984,0.03875814168595042,0.14695829818524497,0.11862991771759064,Stable
2.66,0.1803390787904359,0.819660921209564,0.9768269288007017,0.7623104714843987,1.000328505228078,0.9312800324734908,-0.071195249434504,-0.4503757674599434,0.013066594020508865,0.1469600196396819,0.13542304247927653,Stable
2.67,0.1803390787904359,0.819660921209564,0.9770644220085004,0.68242296124874,1.000328505228078,0.9312800324734908,-0.071195249434504,-0.4510877199542885,0.013066594020508865,0.14699574961953127,0.1212311743403792,Stable
2.68,0.1803390787904359,0.819660921209564,0.9771045448514604,0.3738151067350365,1.000328505228078,0.9312800324734908,-0.071195249434504,-0.4517996724486335,0.013066594020508865,0.14700178595372268,0.06640756092487991,Stable
2.69,0.1803390787904359,0.819660921209564,0.9772078661695364,0.3392449973375818,1.000328505228078,0.9312800324734908,-0.071195249434504,-0.4525116249429785,0.013066594020508865,0.1470173302661141,0.06026624505874917,Stable
2.7,0.1803390787904359,0.819660921209564,0.9774614897667804,0.558530646325133,1.000328505228078,0.9312800324734908,-0.071195249434504,-0.4532235774373235,0.013066594020508865,0.14705548700374402,0.09922193420219108,Stable
2.71,0.1523456767263413,0.8476543232736586,0.9779845759908682,0.6355007031807939,1.000328505228078,0.9504611908638168,-0.0508079375987237,-0.4537316568133108,0.01103831250505622,0.14713418340276688,0.1128955221550096,Stable
2.72,0.1523456767263413,0.8476543232736586,0.978637414419112,0.5659529027624856,1.000328505228078,0.9504611908638168,-0.0508079375987237,-0.4542397361892981,0.01103831250505622,0.1472324005438054,0.10054048430271693,Stable
2.73,0.1242544103373209,0.8757455896626791,0.978524776891452,0.0285448191716113,1.000328505228078,0.9667664699931084,-0.0337983018408443,-0.4545777192077065,0.009002940161528633,0.14721545464193783,0.005070934224100446,Stable
2.74,0.1242544103373209,0.8757455896626791,0.9788028832970654,0.375203219706535,1.000328505228078,0.9667664699931084,-0.0337983018408443,-0.454915702226115,0.009002940161528633,0.14725729472806348,0.06665415662169519,Stable
2.75,0.1242544103373209,0.8757455896626791,0.9787595138332716,0.3961225073678572,1.0009163152309104,0.9667664699931084,-0.0337983018408443,-0.4552536852445235,0.009002940161528633,0.14725076995170547,0.07037042930528958,Stable
2.76,0.1144097099959968,0.8855902900040031,0.9787828325476432,0.4544461366413442,1.0009163152309104,0.971751869702838,-0.0286547749035015,-0.4555402329935585,0.008289635516321201,0.1472542781665396,0.08073151395531286,Stable
2.77,0.0867892574565296,0.9132107425434705,0.97882182156633,0.3321914193328142,1.0009163152309104,0.983645862756614,-0.0164893321141241,-0.4557051263146997,0.00628837631938728,0.1472601439210382,0.05901318999850515,Stable
2.78,0.0737468218844492,0.9262531781155507,0.9787257322218248,0.2113174679672651,1.0009163152309104,0.9881648092262844,-0.0119057740681229,-0.455824184055381,0.0053433775326459125,0.14724568763247847,0.03754015655251271,Stable
2.79,0.069211925487026,0.930788074512974,0.978764719739458,0.2990770268587738,1.0009163152309104,0.9895682273839792,-0.0104865548377358,-0.4559290496037583,0.005014798444033313,0.14725155316114905,0.05313047954595801,Stable
2.8000000000000003,0.069211925487026,0.930788074512974,0.979192773333886,0.0338875444450976,1.0009163152309104,0.9895682273839792,-0.0104865548377358,-0.4560339151521356,0.005014798444033313,0.14731595225047514,0.0060200594673331135,Stable
2.81,0.0737468218844492,0.9262531781155507,0.97896610758418,0.3035857075156713,1.0009163152309104,0.9881648092262844,-0.0119057740681229,-0.4561529728928169,0.0053433775326459125,0.1472818512218832,0.05393143830877755,Stable
2.82,0.208048242200441,0.791951757799559,0.9789705180555608,0.6664403480221724,1.0009163152309104,0.9095962833864896,-0.0947544115469791,-0.4571005170082867,0.015074280825581295,0.1472825147610851,0.11839189272104543,Stable
2.83,0.4613518139153033,0.5386481860846968,0.9789732144157324,0.7528865738526368,1.0009163152309104,0.6275409920504073,-0.4659462681978882,-0.4617599796902656,0.03342756818704746,0.14728292041855837,0.133748904530179,Stable
2.84,0.4613518139153033,0.5386481860846968,0.97904118286224,0.8108404348457723,1.0009163152309104,0.6275409920504073,-0.4659462681978882,-0.4664194423722445,0.03342756818704746,0.14729314602141508,0.1440443005304845,Stable
2.85,0.4613518139153033,0.5386481860846968,0.9805979635030468,0.7879801145927854,1.0009163152309104,0.6275409920504073,-0.4659462681978882,-0.4710789050542234,0.03342756818704746,0.14752735794453287,0.13998320700427094,Stable
2.86,0.3684514107378139,0.631548589262186,0.9814528336913992,0.1871847008656396,1.0009163152309104,0.7429040455915608,-0.2971883737040496,-0.4740507887912639,0.026696404532427397,0.14765597002100775,0.03325301520184742,Stable
2.87,0.2912942115705229,0.7087057884294772,0.9821264979334654,0.5628789040838091,1.0009163152309104,0.8304789605824832,-0.1857526716431383,-0.4759083155076953,0.021105925729715425,0.1477573203291592,0.09999439413445121,Stable
2.88,0.2909643600346669,0.709035639965333,0.9822142634826492,0.310428974485164,1.0009163152309104,0.8308282019855534,-0.1853322299429164,-0.4777616378071244,0.021082026106100958,0.14777052433331947,0.055147132003371645,Stable
2.89,0.2103946893474199,0.78960531065258,0.9819923887233756,0.5994249301615512,1.0009163152309104,0.907643291571118,-0.0969038172419499,-0.478730675979544,0.01524429429390883,0.14773714409162156,0.10648672793689473,Stable
2.9,0.1401366215774394,0.8598633784225606,0.9834637965363828,0.4140033988826727,1.0009163152309104,0.9579202837377566,-0.0429907051639229,-0.4791605830311832,0.010153696879454138,0.14795851198671328,0.07354693654447651,Stable
